Name;Class;Type;Range;Damage;Attacks;Dmg/sec;Decay;Ammo;Cost;Max.TT;Markup;Dmg/PEC;Efficiency;SIB;Source;Personal effects
CalyTrek CR Soul Mk. 3, CDF Edition (L);Rifle;BLP;70.4;38;40;17.6;0.002;928;9.282;0.40; ;2.845;54.5;Yes;Daily Token Trader; 
CalyTrek CR Soul Mk. 4 (L);Rifle;BLP;70.4;38;48;21.1;0.680;858;9.260;68.00; ;2.852;55.0;Yes;Looted; 
CalyTrek CR Soul Mk. 4, CDF Edition (L);Rifle;BLP;70.4;38;48;21.1;0.002;926;9.262;0.40; ;2.851;55.0;Yes;Daily Token Trader; 
CalyTrek CR Soul Mk. 5 (L);Rifle;BLP;72.6;40;52;24.1;0.690;904;9.730;70.00;129.00%;2.857;55.4;Yes;Looted; 
CalyTrek CR Soul Mk. 5, CDF Edition (L);Rifle;BLP;72.6;40;52;24.1;0.002;973;9.732;0.40; ;2.857;55.3;Yes;Daily Token Trader; 
CalyTrek CR Spirit Mk. 1;Rifle;BLP;72.6;62;51;36.6;0.990;1394;14.930;208.00;5350.00 PED;2.886;57.5;Yes;Looted; 
CalyTrek CR Spirit Mk. 1 (L);Rifle;BLP;72.6;62;51;36.6;0.990;1394;14.930;108.00;115.00%;2.886;57.5;Yes;Looted; 
CalyTrek CR Spirit Mk. 1, CDF Edition (L);Rifle;BLP;72.6;62;51;36.6;0.003;1493;14.933;0.60; ;2.886;57.5;Yes;Daily Token Trader; 
CalyTrek CR Spirit Mk. 2 (L);Rifle;BLP;68.2;62;56;40.2;1.050;1380;14.850;110.00;136.00%;2.902;58.7;Yes;Looted; 
CalyTrek CR Spirit Mk. 2, CDF Edition (L);Rifle;BLP;68.2;62;56;40.2;0.003;1485;14.853;0.60; ;2.901;58.6;Yes;Daily Token Trader; 
CalyTrek CR Spirit Mk. 2, TEN Edition;Rifle;BLP;72.6;67;58;45.0;1.180;1478;15.960;125.00;10000.00 PED;2.918;59.9;Yes;Event, Looted; 
CalyTrek CR Spirit Mk.2, TWEN Edition;Rifle;BLP;68.2;62;63;45.2;0.945;1242;13.365;110.00; ;3.224;78.7;Yes;Event; 
CalyTrek CR Spirit Mk. 3 (L);Rifle;BLP;70.4;70;54;43.8;1.235;1550;16.735;135.00;120.00%;2.907;59.1;Yes;Looted; 
CalyTrek CR Spirit Mk. 3, CDF Edition (L);Rifle;BLP;70.4;70;54;43.8;0.003;1673;16.733;0.60; ;2.907;59.1;Yes;Daily Token Trader; 
CalyTrek CR Spirit Mk. 3, E.L.M Edition (L);Rifle;BLP;70.4;70;54;43.8;0.011;1672;16.731;1.00;8000.00%;2.908;59.1;Yes;Looted; 
CalyTrek CR Spirit Mk. 3, MM Edition (L);Rifle;BLP;70.4;70;54;43.8;0.011;1672;16.731;1.00; ;2.908;59.1;Yes;Looted; 
CalyTrek CR Spirit Mk. 3, RX Edition (L);Rifle;BLP;70.4;70;54;43.8;0.011;1672;16.731;1.00;27000.00%;2.908;59.1;Yes;Looted; 
Camo Arms BGH;Rifle;BLP;120.0;188;24;52.3;1.000;4300;44.000;100.00; ;2.970;77.5;Yes;Looted; 
Camo Arms Desert Stalker;Rifle;BLP;120.0;93;38;40.9;4.000;2000;24.000;289.00;18500.00 PED;2.693;44.1;No;Looted; 
Camo Arms Jungle Stalker;Rifle;BLP;115.0;90;43;44.8;2.700;2000;22.700;245.00;2666.00 PED;2.756;48.2;No;Looted; 
Camo Arms Jungle Stalker, SGA Edition;Rifle;BLP;135.0;90;43;44.8;2.700;2000;22.700;245.00; ;2.756;48.2;No;Looted; 
Camo Arms Jungle Stalker, TWEN Edition;Rifle;BLP;115.0;90;48;50.0;2.490;1800;20.490;245.00; ;3.053;68.2;Yes;Event; 
Camo Arms Marine Predator (L);Rifle;BLP;102.3;139;36;58.0;2.330;3058;32.910;242.00; ;2.935;61.2;Yes;Looted; 
Camo Arms Marine Predator, CDF Edition (L);Rifle;BLP;102.3;139;36;58.0;0.005;3291;32.915;1.00; ;2.935;61.2;Yes;Daily Token Trader; 
Camo Arms Marine Prowler (L);Rifle;BLP;105.6;134;39;60.5;2.463;2924;31.703;257.00;120.00%;2.938;61.4;Yes;Looted; 
Camo Arms Marine Prowler, CDF Edition (L);Rifle;BLP;105.6;134;39;60.5;0.005;3170;31.705;1.00; ;2.937;61.4;Yes;Daily Token Trader; 
Camo Arms Marine Stalker (L);Rifle;BLP;108.9;137;42;66.7;2.850;2945;32.300;324.00; ;2.948;62.2;Yes;Looted; 
Camo Arms Marine Stalker, CDF Edition (L);Rifle;BLP;108.9;137;42;66.7;0.005;3230;32.305;1.00; ;2.947;62.1;Yes;Daily Token Trader; 
Camo Arms Marine Stalker, E.L.M Edition (L);Rifle;BLP;108.9;137;42;66.7;0.014;3228;32.294;1.00; ;2.948;62.2;Yes;Looted; 
Camo Arms Marine Stalker, MM Edition (L);Rifle;BLP;108.9;137;42;66.7;0.014;3228;32.294;1.00; ;2.948;62.2;Yes;Looted; 
Camo Arms Marine Stalker, RX Edition (L);Rifle;BLP;108.9;137;42;66.7;0.014;3228;32.294;1.00; ;2.948;62.2;Yes;Looted; 
Camo Arms Urban Stalker;Rifle;BLP;120.0;85;40;39.4;2.600;1900;21.600;198.00;10000.00 PED;2.735;46.8;No;Looted; 
Castorian Bryce-Series Predator (L);Melee;Shortblades;5.0;70;78;63.2;16.515;0;16.515;285.00; ;2.946;62.0;Yes;Looted; 
Castorian Bryce-Series Prowler (L);Melee;Shortblades;5.0;72;82;68.4; ;0; ;370.00; ; ;62.4;Yes;Looted; 
Castorian Bryce-Series Stalker (L);Melee;Shortblades;5.0;68;94;74.0;15.910;0;15.910;436.00; ;2.970;63.9;Yes;Looted; 
Castorian Chromatic Cleaver (L);Melee;Axes;9.0;211;30;73.3;49.350;0;49.350;476.00; ;2.972;64.0;Yes;Looted; 
Castorian Combat EnBlade-1;Melee;Longblades;4.0;20;20;4.6;6.250;0;6.250;15.00; ;2.224;14.6;No;Looted; 
Castorian Combat EnBlade-1, SGA Edition;Melee;Longblades;5.0;23;20;5.3; ;0; ;15.00; ; ;55.1;No;Looted; 
Castorian Combat EnBlade-2;Melee;Longblades;4.0;26;20;6.0;8.050;0;8.050;19.00; ;2.245;15.0;No;Looted; 
Castorian Combat EnBlade-3;Melee;Longblades;4.0;34;21;8.3;11.000;0;11.000;23.00; ;2.148;15.8;No;Looted; 
Castorian Combat EnBlade-4;Melee;Longblades;4.0;41;22;10.4;13.200;0;13.200;29.00; ;2.159;16.2;No;Looted; 
Castorian Combat EnBlade-4, Mentor Edition;Melee;Longblades;4.0;47;24;13.1;11.820;0;11.820;29.00; ;2.764;49.1;No;Mentoring; 
Castorian Combat EnBlade-5;Melee;Longblades;4.0;49;22;12.5;15.610;0;15.610;34.00; ;2.182;17.2;No;Looted; 
Castorian Combat EnBlade-6;Melee;Longblades;5.0;53;23;14.1;16.800;0;16.800;40.00; ;2.193;17.6;No;Looted; 
Castorian Combat EnBlade-7;Melee;Longblades;5.0;64;24;17.8;20.200;0;20.200;53.00; ;2.202;18.0;No;Looted; 
Castorian Combat EnBlade-8;Melee;Longblades;5.0;89;25;25.8;28.000;0;28.000;61.00; ;2.209;18.9;No;Looted; 
Castorian Combat EnBlade-9;Melee;Longblades;5.0;106;26;31.9;33.000;0;33.000;88.00; ;2.232;19.3;No;Looted; 
Castorian Combat EnBlade-10;Melee;Longblades;5.0;130;27;40.7;40.000;0;40.000;110.00; ;2.259;20.4;No;Looted; 
Castorian Combat EnBlade-10, Modified;Melee;Longblades;6.0;230;35;93.2; ;0; ;10000.00; ; ; ;No;MA Only; 
Castorian Combat EnBlade-10, SGA Edition;Melee;Longblades;7.0;130;27;40.7;30.751;0;30.751;102.00; ;2.938;61.4;No;Looted; 
Castorian Combat EnBlade-10, TWEN Edition;Melee;Longblades;6.0;139;32;51.5;3.600;3640;40.000;300.00; ;2.415;90.0; ;Event; 
Castorian Combat EnBlade-12;Melee;Longblades;5.0;158;22;40.3;38.500;0;38.500;138.00; ;2.852;55.0;No;Looted; 
Castorian Combat EnBlade-13, Mentor Edition;Melee;Longblades;5.0;169;22;43.1;40.400;0;40.400;151.00; ;2.907;59.1;No;Mentoring; 
Castorian Combat EnBlade-A;Melee;Longblades;4.0;20;22;5.1;5.092;0;5.092;15.80;0.00 PED;2.730;46.5;Yes;Old Time; 
Castorian Combat EnBlade-B (L);Melee;Longblades;7.0;11;33;4.2;2.650;0;2.650;15.00;100.00%;2.885;57.4;Yes;TT Calypso; 
Castorian Combat Mace Mk. 1;Melee;Clubs;6.0;67;42;32.6;16.096;0;16.096;703.00; ;2.893;58.1;Yes;Looted; 
Castorian Combat Mace Mk. 2;Melee;Clubs;6.0;78;42;37.9;18.733;0;18.733;819.00; ;2.894;58.1;Yes;Looted; 
Castorian Combat Mace Mk. 3;Melee;Clubs;6.0;96;42;46.7;23.056;0;23.056;1008.00; ;2.894;58.1;Yes; ; 
Castorian Combat Mace Mk. 4;Melee;Clubs;6.0;105;42;51.1;25.217;0;25.217;1102.00; ;2.894;58.1;Yes; ; 
Castorian Combat Mace Mk. 5;Melee;Clubs;6.0;114;42;55.5;27.379;0;27.379;1197.00;2500.00 PED;2.894;58.1;Yes;Looted; 
Castorian Combat Mace Mk. 5 (L);Melee;Clubs;6.0;114;42;55.5;27.080;0;27.080;542.00; ;2.926; ;Yes;Looted; 
Castorian Combat Mace Mk. 6;Melee;Clubs;6.0;122;42;59.4;29.300;0;29.300;1281.00; ;2.894;58.1;Yes;Looted; 
Castorian Combat Mace Mk. 6, FEN Edition;Melee;Clubs;6.6;128.1;46;68.3;26.370;0;26.370;1281.00; ;3.376;88.1;Yes;Event, Looted; 
Castorian Defender (L);Melee;Longblades;7.0;11;43;5.5;2.705;0;2.705;13.00; ;2.826;53.2;Yes;Looted; 
Castorian EnKnuckles-1;Melee;Power Fist;3.0;6;66;4.6;1.910;0;1.910;18.00; ;2.183;17.2;No;Looted; 
Castorian EnKnuckles-2;Melee;Power Fist;3.0;8;67;6.2;2.520;0;2.520;22.00; ;2.206;18.2;No;Looted; 
Castorian EnKnuckles-A;Melee;Power Fist;3.0;6;74;5.1;1.523;0;1.523;17.00;0.00 PED;2.738;47.1;Yes;Old Time; 
Castorian EnKnuckles-B (L);Melee;Power Fist;3.0;5;80;4.6;1.202;0;1.202;10.00;100.00%;2.891;57.9;Yes;TT Calypso; 
Castorian Guardian (L);Melee;Longblades;7.0;21;37;9.0;5.150;0;5.150;35.00; ;2.834; ;Yes;Looted; 
Castorian MaxiBlade-1;Melee;Longblades;6.0;123;19;27.1;29.721;0;29.721;361.00;140.00 PED;2.876;56.8;No;Looted; 
Castorian Nano-Blade Apocalypse (L);Melee;Longblades;8.0;172;30;59.8; ; ; ;500.00; ; ; ;Yes;Crafted; 
Castorian Pioneer EnBlade-1 (L);Melee;Shortblades;5.0;3;74;2.6;0.738;0;0.738;5.00; ;2.825;53.1;Yes;Looted; 
Castorian Pioneer EnBlade-2 (L);Melee;Shortblades;5.0;5;64;3.7;1.229;0;1.229;9.50; ;2.828;53.2;Yes;Looted; 
Castorian Pioneer EnBlade-3 (L);Melee;Shortblades;5.0;8;64;5.9;1.965;0;1.965;17.00; ;2.830;53.4;Yes;Looted; 
Castorian Pioneer EnBlade-4 (L);Melee;Shortblades;5.0;13;57;8.6; ;0; ;29.20; ; ;54.2;Yes;Looted; 
Castorian Pioneer EnBlade-5 (L);Melee;Shortblades;5.0;16;63;11.7;3.905;0;3.905;38.00; ;2.848;54.7;Yes;Looted; 
Castorian Pioneer EnBlade-6 (L);Melee;Shortblades;5.0;19;65;14.3;4.634;0;4.634;49.00;108.00%;2.850;54.8;Yes;Looted; 
Castorian Pioneer EnBlade-6, E.L.M Edition (L);Melee;Shortblades;5.0;19;65;14.3;0.009;462;4.629;1.00;1400.00%;2.853;55.1;Yes;Looted; 
Castorian Pioneer EnBlade-6, MM Edition (L);Melee;Shortblades;5.0;19;65;14.3;0.009;462;4.629;1.00; ;2.853;55.1;Yes;Looted; 
Castorian Protector (L);Melee;Longblades;7.0;14;43;7.0;3.440;0;3.440;23.00; ;2.828;53.3;Yes;Looted; 
Castorian Sentinel (L);Melee;Longblades;7.0;6;48;3.3;1.477;0;1.477;7.00;110.00%;2.823;52.9;Yes;Looted; 
Castorian Survival EnBlade-1;Melee;Shortblades;3.0;11;40;5.1;2.900;0;2.900;13.00; ;2.636;31.9;No;Looted; 
Castorian Survival EnBlade-1, SGA Edition;Melee;Shortblades;4.0;13;40;6.0;3.143;0;3.143;13.00;20.00 PED;2.875;56.7;No;Looted; 
Castorian Survival EnBlade-2;Melee;Shortblades;3.0;13;46;6.9;4.300;0;4.300;16.00; ;2.101;10.5;No;Looted; 
Castorian Survival EnBlade-3;Melee;Shortblades;3.0;16;46;8.5;5.200;0;5.200;21.00; ;2.138;15.8;No;Looted; 
Castorian Survival EnBlade-3, Mentor Edition;Melee;Shortblades;3.0;16;55;10.2;4.289;0;4.289;25.00; ;2.593;37.8;No;Mentoring; 
Castorian Survival EnBlade-4;Melee;Shortblades;3.0;18;50;10.4;5.900;0;5.900;27.00; ;2.120;16.0;No;Looted; 
Castorian Survival EnBlade-5;Melee;Shortblades;3.0;23;50;13.3;7.770;0;7.770;32.00; ;2.057;16.7;No;Looted; 
Castorian Survival EnBlade-5, Mentor Edition;Melee;Shortblades;3.0;25;59;17.1;6.200;0;6.200;32.00; ;2.802;51.5;No;Mentoring; 
Castorian Survival EnBlade-5, SGA Edition;Melee;Shortblades;5.0;25;50;14.5;7.360;0;7.360;32.00; ;2.361;25.2;No;Looted; 
Castorian Survival EnBlade-6;Melee;Shortblades;3.0;26;55;16.6;7.850;0;7.850;34.00; ;2.302;17.5;No;Looted; 
Castorian Survival EnBlade-6, Mentor Edition;Melee;Shortblades;3.0;26;59;17.8;6.630;0;6.630;39.00; ;2.725;46.1;No;Mentoring; 
Castorian Survival EnBlade-7;Melee;Shortblades;3.0;28;60;19.5;8.800;0;8.800;37.00; ;2.211;18.4;No;Looted; 
Castorian Survival EnBlade-7, Improved;Melee;Shortblades;3.0;42;100;48.6;12.600;0;12.600;500.00; ;2.317;23.0;No;Looted; 
Castorian Survival EnBlade-8;Melee;Shortblades;3.0;36;75;31.3;11.240;0;11.240;59.00; ;2.226;18.7;No;Looted; 
Castorian Survival EnBlade-9;Melee;Shortblades;3.0;45;75;39.1;13.670;0;13.670;67.00; ;2.288;20.0;No;Looted; 
Castorian Survival EnBlade-10;Melee;Shortblades;3.0;57;86;56.8;17.500;0;17.500;82.00; ;2.264;20.6;No;Looted; 
Castorian Survival EnBlade-11;Melee;Shortblades;4.0;45;80;41.7;10.600;0;10.600;90.00; ;2.950;62.4;No;Looted; 
Castorian Survival EnBlade-12;Melee;Shortblades;5.0;46;86;45.8;10.900;0;10.900;99.00; ;2.933;61.0;No;Looted; 
Castorian Survival EnBlade-14, Mentor Edition;Melee;Shortblades;4.0;51;74;43.7;12.000;0;12.000;119.00;10000.00 PED;2.954;62.6;No;Mentoring; 
Castorian Survival EnBlade-A;Melee;Shortblades;3.0;11;44;5.6;2.788;0;2.788;360.55;0.00 PED;2.742;47.3;Yes;Old Time; 
Castorian Survival EnBlade-B (L);Melee;Shortblades;5.0;5;78;4.5;1.200;0;1.200;9.00;100.00%;2.896;58.2;Yes;TT Calypso; 
Castorian Xeno-Dagger Scratcher;Melee;Shortblades;5.0;66;67;51.2;15.820;0;15.820;462.00; ;2.899;58.5;Yes;Looted; 
Castorian Xeno-Dagger Scratcher (L);Melee;Shortblades;5.0;66;67;51.2;15.819;0;15.819;203.00;100.00%;2.900;58.5;Yes;Looted; 
Castorian Xeno-Dagger Shredder (L);Melee;Shortblades;5.0;68;78;61.4;16.100;0;16.100;267.00; ;2.935;61.2;Yes;Looted; 
Castorian Xeno-Dagger Slicer (L);Melee;Shortblades;5.0;67;73;56.7;16.000; ; ;221.00; ; ;59.3;Yes;Looted; 
Castorian Xeno-Dagger Stabber (L);Melee;Shortblades;5.0;69;74;59.1; ;0; ;250.00; ; ;60.1;Yes;Looted; 
Castorian Xeno-Dagger Stinger (L);Melee;Shortblades;5.0;75;62;53.9; ;0; ;216.00; ; ;58.8;Yes;Looted; 
CCA/Chikara LR-1 Arrival (L);Carbine;Laser;57.2;6;50;3.5;0.135;134;1.475;5.80; ;2.827;53.2;Yes;Looted; 
CCA/Chikara LR-2 Progress (L);Carbine;Laser;63.8;11;43;5.5;0.201;250;2.701;9.60; ;2.830;53.5;Yes;Looted; 
CCA/Chikara LR-3 Colonial (L);Carbine;Laser;63.8;14;43;7.0;0.256;318;3.436;14.20;0.00%;2.832;53.5;Yes;Looted; 
CCA/Chikara LR-Arrival, CDF Edition (L);Rifle;Laser;57.2;6;50;3.5;0.001;148;1.481;0.20; ;2.816;52.4;Yes;Daily Token Trader; 
CCA/Chikara LR-Colonial, CDF Edition (L);Rifle;Laser;63.8;14;43;7.0;0.001;344;3.441;0.20; ;2.828;53.3;Yes;Daily Token Trader; 
CCA/Chikara LR-Progress, CDF Edition (L);Rifle;Laser;63.8;11;43;5.5;0.001;267;2.671;0.20; ;2.862;53.5;Yes;Daily Token Trader; 
CDF XTLC 200;Carbine;Laser;66.0;50;44;25.5;1.288;1081;12.098;106.00; ;2.872;56.5;Yes;Core Mayhem #3 Event;Skill Gain - Laser Weapons 10%
CDF XTLC 400;Carbine;Laser;72.6;86;44;43.8;2.140;1866;20.800;176.00; ;2.874;56.6;Yes;Core Mayhem #3 Event;Skill Gain - Laser Weapons 10%
CDF XTLC 600;Carbine;Laser;79.2;113;44;57.6;2.886;2442;27.306;238.00;15000.00 PED;2.876;56.8;Yes;Core Mayhem #3 Event;Skill Gain - Laser Weapons 10%
CDF XTLC 800;Carbine;Laser;85.8;138;44;70.3;3.462;2984;33.302;285.00; ;2.880;57.0;Yes;Core Mayhem #3 Event;Skill Gain - Laser Weapons 10%
