Name;Class;Type;MF Level;Range;Weight;Damage;Impact Radius;Attacks;Reload;Dmg/sec;Power;Decay;Ammo;Cost;Max.TT;Min.TT;Markup;Eff.Markup;Total Uses;Cost/sec;Dmg/PEC;Efficiency;Stb;Cut;Imp;Pen;Shr;Brn;Cld;Acd;Elc;SIB;Amplifier;Ammo;Concentration;Cooldown;Cooldown Group;Hit Profession;Rec.;Maxed;Damage Profession;Rec.;Maxed;Source;Discovered;Found on;Personal effects
Isis LR53 (L);Carbine;Laser; ;61.6;2.2;89;0;38;1.6;39.2;2413.2;3.771;1800;21.771;320.00;9.60; ;1.0;8232;13.79;2.841;54.2;0;0;0;0;0;89;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;30;Ranged Laser (Dmg);26;30;Looted;;Planet Calypso; 
Isis LR53, Adjusted;Carbine;Laser; ;61.6;2.1;89; ;38;1.6;39.2;2413.2;3.880;1800;21.880;10496.00;314.88; ;1.0;262400;13.86;2.827;53.3;0;0;0;8;0;81;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;30;Ranged Laser (Dmg);26;30;Looted;11.10.4;Planet Calypso; 
Isis LR53, Adjusted (L);Carbine;Laser; ;61.6;2.1;89;0;38;1.6;39.2;2413.2;3.530;1800;21.530;631.00;18.93; ;1.0;17340;13.64;2.873;56.5;0;0;0;8;0;81;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;30;Ranged Laser (Dmg);26;30;Looted;;Planet Calypso; 
Isis LR53, Improved (L);Carbine;Laser; ;61.6; ;91;0;38;1.6;40.1;2467.4;3.781;1800;21.781;2041.00;61.23;24000.00%;1.0;52362;13.79;2.904;59.1;0;0;0;8;0;83;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;30;Ranged Laser (Dmg);26;30;Looted;;Planet Calypso; 
Isis LR53, Modified;Carbine;Laser; ;61.6;2.1;92; ;39;1.5;41.6;2560.2;3.991;1800;21.991;10496.00;314.88; ;1.0;255102;14.29;2.908;59.1;0;0;0;8;0;84;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;30;Ranged Laser (Dmg);26;30;Looted;10.5.1;Planet Calypso; 
Isis LR53, Modified (L);Carbine;Laser; ;61.6;3;92;0;39;1.5;41.6;2560.2;3.643;1800;21.643;6307.00;189.21; ;1.0;167933;14.07;2.954;62.7;0;0;0;8;0;84;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;30;Ranged Laser (Dmg);26;30;Looted;;Planet Calypso; 
Isis LR59;Carbine;Laser; ;62.7;2.2;99; ;41;1.5;47.0;2948.0;4.597;2000;24.597;13268.00;398.04; ;1.0;279965;16.81;2.797;51.1;0;0;0;0;0;99;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);33;37;Ranged Laser (Dmg);33;37;Looted;9.3.4;Planet Calypso; 
Isis LR59 (L);Carbine;Laser; ;62.7;2.2;99;0;41;1.5;47.0;2948.0;4.207;2000;24.207;350.00;10.50; ;1.0;8070;16.54;2.842;54.3;0;0;0;0;0;99;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);33;37;Ranged Laser (Dmg);33;37;Looted;;Planet Calypso; 
Isis LR63;Carbine;Laser; ;60.5;2.1;105; ;41;1.5;49.9;3016.9;5.176;2100;26.176;14852.00;445.56; ;1.0;278332;17.89;2.788;50.5;0;0;0;0;0;105;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);37;42;Ranged Laser (Dmg);37;42;Looted;9.3.2;Planet Calypso; 
Isis LR63 (L);Carbine;Laser; ;60.5;2.1;105;0;41;1.5;49.9;3016.9;4.800;2100;25.800;388.00;11.64; ;1.0;7841;17.63;2.828;53.6;0;0;0;0;0;105;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);37;42;Ranged Laser (Dmg);37;42;Looted;9.3;Planet Calypso; 
Isis LR65 (L);Carbine;Laser; ;60.5;2.1;119;0;41;1.5;56.5;3419.2;6.177;2300;29.177;477.00;14.31; ;1.0;7491;19.94;2.835;53.7;0;0;0;0;0;119;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);46;51;Ranged Laser (Dmg);46;51;Looted;9.3;Planet Calypso; 
Isis LR66 (L);Carbine;Laser; ;60.5; ;139;0;38;1.6;61.2;3701.6;6.973;2700;33.973;547.00;16.41;125.00%;1.0;7610;21.52;2.844;54.4;0;0;0;0;0;139;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);51;55;Ranged Laser (Dmg);51;55;Looted;9.3.6;Planet Calypso; 
Isis LR68 (L);Carbine;Laser; ;62.7;2.1;157;0;37;1.6;67.3;4218.9; ;3100; ;603.00;18.09; ; ; ; ; ; ;0;0;0;0;0;157;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);60; ;Ranged Laser (Dmg);60; ;Looted;;Planet Calypso; 
Isis LR78Pt (L);Carbine;Laser; ;88.0;2.4;196; ;30;2.0;68.1;5993.7;5.200;4230;47.500;224.00;0.00; ;1.0;4308;23.75;2.868;56.2;0;0;0;58;0;138;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);67;72;Ranged Laser (Dmg);67;72;Crafted, Event;12.5.7;Planet Calypso; 
Isis Lr.47Ag (L);Rifle;Laser; ;79.2; ;90; ;28;2.1;29.2;2311.8; ;1865; ; ; ; ; ; ; ; ; ;0;0;0;22;0;68;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);18; ;Ranged Laser (Dmg);18; ;Looted;12.5.3;Planet Calypso; 
Isis LSB 1 (L);Melee;Shortblades; ;5.0;1.5;3; ;79;0.8;2.7;13.7;0.719;0;0.719;26.00;0.0072; ;1.0;3616;0.95;2.900;58.5;1;2;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);0; ;Knifefighter (Dmg);0; ;Looted;;Planet Calypso; 
Isis LSB 2 (L);Melee;Shortblades; ;5.0;1.5;4; ;79;0.8;3.7;18.3;0.958;0;0.958;34.50;1.035; ;1.0;3494;1.26;2.902;58.7;1;3;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);2; ;Knifefighter (Dmg);2; ;Looted;;Planet Calypso; 
Isis LSB 3 (L);Melee;Shortblades; ;5.0;1.5;6; ;80;0.8;5.6;27.8;1.564;0;1.564;52.00;1.56; ;1.0;3226;2.09;2.666;58.8;2;4;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);3; ;Knifefighter (Dmg);3; ;Looted;;Planet Calypso; 
Isis LSB 4 (L);Melee;Shortblades; ;6.0;1.5;10; ;80;0.8;9.3;55.6;2.393;0;2.393;86.50;2.595; ;1.0;3507;3.19;2.904;58.9;4;6;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);4; ;Knifefighter (Dmg);4; ;Looted;;Planet Calypso; 
Isis LSB 6 (L);Melee;Shortblades; ;6.0;1.5;14; ;81;0.7;13.1;78.8;3.376;0;3.376;121.00;3.63;105.00%;1.0;3477;4.56;2.882;58.9;6;8;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);6; ;Knifefighter (Dmg);6; ;Looted;;Planet Calypso; 
Isis LSB 8 (L);Melee;Shortblades; ;6.0;1.5;16; ;81;0.7;15.0;90.1;3.826; ; ;138.00;4.14; ; ;3499; ; ;59.0;7;9;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);8; ;Knifefighter (Dmg);8; ;Looted;;Planet Calypso; 
Isis LSB 10 (L);Melee;Shortblades; ;7.0;1.5;19;0;82;0.7;18.0;126.3;4.542;0;4.542;164.00;4.92; ;1.0;3503;6.21;2.907;59.1;8;11;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);10; ;Knifefighter (Dmg);10; ;Looted;15.2.0;Planet Calypso; 
Isis LSB 13 (L);Melee;Shortblades; ;7.0;1.5;23;0;82;0.7;21.8;152.9;5.496;0;5.496;198.00;5.94; ;1.0;3495;7.51;2.908;59.2;10;13;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);13; ;Knifefighter (Dmg);13; ;Looted;15.2.0;Planet Calypso; 
Isis LSB 16 (L);Melee;Shortblades; ;9.0;1.5;27; ;83;0.7;26.0;233.6;6.448;0;6.448;233.00;6.99; ;1.0;3506;8.92;2.910;59.3;12;15;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);16; ;Knifefighter (Dmg);16; ;Looted;;Planet Calypso; 
Isis LSB 20 (L);Melee;Shortblades; ;8.0;1.5;30; ;84;0.7;29.2;233.5;7.160;0;7.160;259.00;7.77; ;1.0;3509;10.02;2.912;59.4;13;17;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);20; ;Knifefighter (Dmg);20; ;Looted;;Planet Calypso; 
Isis LSB 25 (L);Melee;Shortblades; ;9.0;1.5;34; ;84;0.7;33.1;297.7; ; ; ;292.00;8.76; ; ; ; ; ;59.9;15;19;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);25; ;Knifefighter (Dmg);25; ;Looted;;Planet Calypso; 
Isis LSB 30 (L);Melee;Shortblades; ;9.0;1.5;38; ;84;0.7;37.0;332.8;9.030;0;9.030;326.00;9.78; ;1.0;3502;12.64;2.925;60.3;17;21;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);30; ;Knifefighter (Dmg);30; ;Looted;;Planet Calypso; 
Isis Project Zero-Eight (L);Pistol;BLP; ;25.3;1.6;72; ;76;0.8;63.4;1603.6;1.700;1530;17.000;290.00;8.70;110.00%;1.0;16548;21.53;2.944;61.8;0;0;16;56;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);75;80.5;Ranged BLP (Dmg);75;80.5;Looted;;Planet Calypso; 
Isis Project Zero-Eight, CDF Edition (L);Pistol;BLP; ;25.3;1.6;72; ;76;0.8;63.4;1603.6;0.005;1700;17.005;1.00;0.00; ;1.0;20000;21.54;2.943;61.8;0;0;16;56;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);70; ;Ranged BLP (Dmg);70; ;Daily Token Trader;;Planet Calypso; 
Isis Project Zero-Five (L);Pistol;BLP; ;39.6;1.6;78; ;53;1.1;47.9;1896.3;1.700;1702;18.720;201.00;6.03;140.00%;1.0;11469;16.54;2.896;58.3;0;0;18;60;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);45; ;Ranged BLP (Dmg);45; ;Looted;;Planet Calypso; 
Isis Project Zero-Five, CDF Edition (L);Pistol;BLP; ;39.6;1.6;78; ;53;1.1;47.9;1896.3;0.004;1871;18.714;0.80;0.00; ;1.0;20000;16.53;2.897;58.3;0;0;18;60;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);40; ;Ranged BLP (Dmg);40; ;Daily Token Trader;;Planet Calypso; 
Isis Project Zero-Four (L);Pistol;BLP; ;39.6;1.6;66; ;58;1.0;44.3;1755.9;1.378;1450;15.878;170.00;5.10;133.00%;1.0;11967;15.35;2.889;57.7;0;0;20;46;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);40;45;Ranged BLP (Dmg);40;45;Looted;12.8;Planet Calypso; 
Isis Project Zero-Four, CDF Edition (L);Pistol;BLP; ;39.6;1.6;66; ;58;1.0;44.3;1755.9;0.003;1587;15.873;0.60;0.00; ;1.0;20000;15.34;2.890;57.8;0;0;20;46;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);35; ;Ranged BLP (Dmg);35; ;Daily Token Trader;;Planet Calypso; 
Isis Project Zero-Nine (L);Pistol;BLP; ;24.2;1.6;75; ;76;0.8;66.0;1597.8;1.735;1595;17.685;301.00;9.03;110.00%;1.0;16829;22.40;2.947;62.1;0;0;15;60;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);80;85;Ranged BLP (Dmg);80;85;Looted;12.8.1;Planet Calypso; 
Isis Project Zero-Nine, CDF Edition (L);Pistol;BLP; ;24.2;1.6;75; ;76;0.8;66.0;1597.8;0.005;1768;17.685;1.00;0.00; ;1.0;20000;22.40;2.947;62.1;0;0;15;60;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);75; ;Ranged BLP (Dmg);75; ;Daily Token Trader;;Planet Calypso; 
Isis Project Zero-One (L);Pistol;BLP; ;37.4;1.6;34; ;53;1.1;20.9;780.7;0.678;760;8.278;58.00;1.59; ;1.0;8321;7.31;2.855;55.2;0;0;8;26;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);13;16;Ranged BLP (Dmg);13;16;Looted;12.8.1;Planet Calypso; 
Isis Project Zero-One, CDF Edition (L);Pistol;BLP; ;37.4;1.6;34; ;53;1.1;20.9;780.7;0.002;827;8.272;0.40;0.00; ;1.0;20000;7.31;2.857;55.3;0;0;8;26;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);10; ;Ranged BLP (Dmg);10; ;Daily Token Trader;;Planet Calypso; 
Isis Project Zero-Seven (L);Pistol;BLP; ;36.3;1.6;82; ;59;1.0;56.0;2034.3;1.716;1780;19.516;243.00;0.00;110.00%;1.0;14161;19.19;2.920;60.1;0;0;20;62;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);60;65;Ranged BLP (Dmg);60;65;Looted;12.8.1;Planet Calypso; 
Isis Project Zero-Seven, CDF Edition (L);Pistol;BLP; ;36.3;1.6;82; ;59;1.0;56.0;2034.3;0.004;1951;19.514;0.80;0.00; ;1.0;20000;19.19;2.920;60.1;0;0;20;62;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);55;60;Ranged BLP (Dmg);55;60;Daily Token Trader;;Planet Calypso; 
Isis Project Zero-Six (L);Pistol;BLP; ;39.6;1.6;82; ;54;1.1;51.3;2031.1;1.756;1790;19.656;224.00;6.72;110.00%;1.0;12374;17.69;2.899;58.5;0;0;20;62;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);50; ;Ranged BLP (Dmg);50; ;Looted;12.8.1;Planet Calypso; 
Isis Project Zero-Six, CDF Edition (L);Pistol;BLP; ;39.6;1.6;82; ;54;1.1;51.3;2031.1;0.004;1965;19.654;0.80;0.00; ;1.0;20000;17.69;2.900;58.5;0;0;20;62;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);45; ;Ranged BLP (Dmg);45; ;Daily Token Trader;;Planet Calypso; 
Isis Project Zero-Three;Pistol;BLP; ;38.5;1.6;42; ;58;1.0;28.2;1086.4;0.900;930;10.200;144.00;4.32; ;1.0;15520;9.86;2.862;55.7;0;0;10;32;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);23;28;BLP Pistoleer (Hit);23;28;Looted;14.1;Planet Calypso; 
Isis Project Zero-Three (L);Pistol;BLP; ;38.5;1.6;42; ;58;1.0;28.2;1086.4;0.900;930;10.200;84.00;2.52;123.00%;1.0;9054;9.86;2.862;55.7;0;0;10;32;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);20;25;Ranged BLP (Dmg);20;25;Looted;;Planet Calypso; 
Isis Project Zero-Three, CDF Edition (L);Pistol;BLP; ;38.5;1.6;42; ;58;1.0;28.2;1086.4;0.003;1020;10.203;0.60;0.00; ;1.0;20000;9.86;2.861;55.7;0;0;10;32;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);16; ;Ranged BLP (Dmg);16; ;Daily Token Trader;;Planet Calypso; 
Isis Project Zero-Three, E.L.M Edition (L);Pistol;BLP; ;38.5;1.6;42;0;58;1.0;28.2;1086.4;0.011;1018;10.191;1.00;0.03; ;1.0;8819;9.85;2.864;55.9;0;0;10;32;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);20;25;Ranged BLP (Dmg);20;25;Looted;;Planet Calypso; 
Isis Project Zero-Three, MM Edition (L);Pistol;BLP; ;38.5;1.6;42;0;58;1.0;28.2;1086.4;0.011;1018;10.191;1.00;0.03; ;1.0;8819;9.85;2.864;55.9;0;0;10;32;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);20; ;Ranged BLP (Dmg);20; ;Looted;12.10.1;Planet Calypso; 
Isis Project Zero-Two (L);Pistol;BLP; ;37.4;1.6;36; ;59;1.0;24.6;920.2;0.755;800;8.755;69.00;2.07;113.00%;1.0;8865;8.61;2.858;55.4;0;0;6;30;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);16;20;Ranged BLP (Dmg);16;20;Looted;;Planet Calypso; 
Isis Project Zero-Two, CDF Edition (L);Pistol;BLP; ;37.4;1.6;36; ;59;1.0;24.6;920.2;0.002;875;8.752;0.40;0.00; ;1.0;20000;8.61;2.859;55.5;0;0;6;30;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);13; ;Ranged BLP (Dmg);13; ;Daily Token Trader;;Planet Calypso; 
Isis Project Zero-X (L);Pistol;BLP; ;23.1; ;81; ;73;0.8;68.5;1582.2;1.730;1735;19.080;305.00;9.15;110.00%;1.0;17102;23.21;2.950;62.4;0;0;17;64;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);85; ;Ranged BLP (Dmg);85; ;Looted;Planet Calypso 2012.5.1;Planet Calypso; 
Isis Project Zero-X, CDF Edition (L);Pistol;BLP; ;23.1;1.6;81; ;73;0.8;68.5;1582.2;0.005;1908;19.085;1.00;0.00; ;1.0;20000;23.22;2.950;62.3;0;0;17;64;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);80; ;Ranged BLP (Dmg);80; ;Daily Token Trader;;Planet Calypso; 
Island Slicer (L);Melee;Longblades; ;4.0;0.1;31; ;44;1.4;15.8;63.2; ; ; ;15.00; ; ; ; ; ; ;56.8;0;31;0;0;0;0;0;0;0;Yes;No;; ; ; ;Swordsman (Hit);7; ;Swordsman (Dmg);7; ;Crafted;12.4.3;Next Island; 
Italian Switchblade 1;Melee;Shortblades; ;5.0;1;3; ;79;0.8;2.7;13.7;0.719;0;0.719;26.00;0.78; ;1.0;3508;0.95;2.900;58.5;1;2;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);0; ;Knifefighter (Dmg);0; ;Looted;;ROCKtropia; 
Jamjoom Annihilation (L);Rifle;BLP; ;71.5;4.1;11; ;42;1.4;5.4;382.6;0.100;254;2.640;6.00;0.18; ;1.0;5820;1.85;2.896;58.2;0;0;2;9;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);2; ;Ranged BLP (Dmg);2; ;Looted;;Planet Toulan; 
Jamjoom Massacre (L);Rifle;BLP; ;79.2;4.3;20; ;42;1.4;9.7;770.6;0.234;463;4.864;10.00;0.30;122.36%;1.0;4146;3.40;2.858;58.4;0;0;5;15;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);5; ;Ranged BLP (Dmg);5; ;Looted;;Planet Toulan; 
Jamjoom Wipeout (L);Rifle;BLP; ;75.9;4.1;15; ;42;1.4;7.3;553.9;0.138;346;3.598;8.30;0.249; ;1.0;5835;2.52;2.897;58.3;0;0;3;12;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);4; ;Ranged BLP (Dmg);4; ;Looted;;Planet Toulan; 
Jashonich AP;Pistol;BLP; ;27.5;1.2;29;0;43;1.4;14.4;397.2;3.200;400;7.200;95.00;2.85; ;1.0;2880;5.16;2.799;51.3;0;0;2;27;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Crafted;;Planet Calypso; 
Jashonich FP;Pistol;BLP; ;27.5;1.2;39; ;55;1.1;24.8;683.3;3.600;600;9.600;120.00;3.60; ;1.0;3234;8.80;2.823;52.7;0;0;3;36;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Crafted;;Planet Calypso; 
Jashonich MP;Pistol;BLP; ;27.5;1.2;20;0;33;1.8;7.6;210.2;2.100;300;5.100;60.00;1.80; ;1.0;2772;2.81;2.725;46.2;0;0;2;18;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Crafted;;Planet Calypso; 
Jashonich SIF-A (L);Pistol;BLP; ;34.1;1.6;89; ;70;0.9;72.2;2460.8;1.535;1931;20.845;303.00;0.00; ;1.0;19740;24.32;2.967;63.7;0;0;19;70;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);95;100;Ranged BLP (Dmg);95;100;Looted;12.8.2;Planet Calypso; 
Jashonich SIF-A, CDF Edition (L);Pistol;BLP; ;34.1;1.6;89; ;70;0.9;72.2;2460.8;0.005;2084;20.845;1.00;0.00; ;1.0;20000;24.32;2.967;63.7;0;0;19;70;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);90; ;Ranged BLP (Dmg);90; ;Daily Token Trader;;Planet Calypso; 
Jashonich SIF-O (L);Pistol;BLP; ;33.0;1.6;90; ;71;0.8;74.0;2442.6;1.500;1955;21.050;305.00;0.00; ;1.0;20334;24.91;2.971;63.9;0;0;19;71;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);100; ;Ranged BLP (Dmg);100; ;Looted;14.3.0.2;Planet Calypso; 
Jashonich SIF-O, CDF Edition (L);Pistol;BLP; ;33.0;1.6;90; ;71;0.8;74.0;2442.6;0.005;2105;21.055;1.00;0.00; ;1.0;20000;24.92;2.971;63.9;0;0;19;71;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);95; ;Ranged BLP (Dmg);95; ;Daily Token Trader;;Planet Calypso; 
Jashonich SIF-S (L);Pistol;BLP; ;37.4;1.6;87; ;70;0.9;70.5;2638.3;1.553;1890;20.453;300.00;0.00;103.00%;1.0;19318;23.86;2.956;62.8;0;0;19;68;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);90;96;Ranged BLP (Dmg);90;96;Looted;;Planet Calypso; 
Jashonich SIF-S, CDF Edition (L);Pistol;BLP; ;37.4;1.6;87; ;70;0.9;70.5;2638.3;0.005;2045;20.455;1.00;0.00; ;1.0;20000;23.86;2.956;62.8;0;0;19;68;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);85; ;Ranged BLP (Dmg);85; ;Daily Token Trader;;Planet Calypso; 
Jester D-1;Carbine;Laser; ;55.0;2;8;0;46;1.3;4.3;234.4;0.020;200;2.020;4.50;0.135; ;1.0;21825;1.55;2.752;48.0;0;0;0;0;0;8;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso; 
Jester D-2;Carbine;Laser; ;55.0;2.3;12; ;40;1.5;5.6;305.8;0.060;300;3.060;12.50;0.375; ;1.0;20209;2.04;2.725;46.2;0;0;0;1;0;11;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso; 
Jester D-3;Carbine;Laser; ;60.5;2.5;23;0;32;1.9;8.5;515.8;0.730;500;5.730;45.00;1.35; ;1.0;5980;3.06;2.790;50.6;0;0;0;2;0;21;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso; 
Jester D-4 (L);Carbine;Laser; ;57.2;2.4;28; ;44;1.4;14.3;816.3;1.080;576;6.840;69.00;2.07;110.02%;1.0;6198;5.02;2.845;54.5;0;0;0;2;0;26;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);8;12;Ranged Laser (Dmg);8;12;Crafted;12.10;Planet Calypso; 
Jester D-5 (L);Carbine;Laser; ;58.3;2.4;47; ;46;1.3;25.0;1460.0;2.000;969;11.690;120.00;3.60;113.11%;1.0;5820;8.96;2.794;55.2;0;0;0;5;0;42;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);17;22;Ranged Laser (Dmg);17;22;Crafted;12.10;Planet Calypso; 
Jester D-6 (L);Carbine;Laser; ;59.4;2.4;71; ;41;1.5;33.7;2002.9;3.000;1420;17.200;199.00;5.97; ;1.0;6435;11.75;2.869;56.2;0;0;0;0;0;71;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26; ;Ranged Laser (Dmg);26; ;Crafted;12.10;Planet Calypso; 
Jester D-7 (L);Carbine;Laser; ;60.5;2.4;71; ;45;1.3;37.0;2239.0;3.000;1419;17.190;219.00;6.57; ;1.0;7081;12.89;2.871;56.4;0;0;0;0;0;71;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);30; ;Ranged Laser (Dmg);30; ;Crafted;12.10;Planet Calypso; 
Jimman Suite;Pistol;BLP; ;49.5;1.2;65;0;19;3.2;14.3;708.1;4.600;1200;16.600;162.00;4.86; ;1.0;3417;5.26;2.721;45.9;0;0;0;0;6;53;0;6;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Crafted;;Planet Calypso; 
Jonah's Wiles Destroyer (L);Rifle;Laser; ;61.6;3.4;63; ;61;1.0;44.5;2742.1;1.800;1370;15.500;100.00;3.00; ;1.0;5389;15.76;2.825;53.1;0;0;6;57;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);36; ;Ranged Laser (Dmg);36; ;Looted;12.6.4;Planet Cyrene; 
JUELZ MIC-Killa SG-1 (L);Rifle;BLP; ;110.0;4.6;20;0;33;1.8;7.6;840.9;0.997;390;4.897;19.50;0.585; ;1.0;1898;2.69;2.838;54.4;0;0;10;10;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);1; ;Ranged BLP (Dmg);1; ;Crafted;;ROCKtropia; 
JUELZ MIC-Killa SG-2 (L);Rifle;BLP; ;110.0;4.6;24;0;37;1.6;10.3;1131.5;1.173;469;5.863;22.50;0.675; ;1.0;1861;3.62;2.845; ;0;0;0;0;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);2; ;Ranged BLP (Dmg);2; ;Crafted;;ROCKtropia; 
