Name;Class;Type;MF Level;Range;Weight;Damage;Impact Radius;Attacks;Reload;Dmg/sec;Power;Decay;Ammo;Cost;Max.TT;Min.TT;Markup;Eff.Markup;Total Uses;Cost/sec;Dmg/PEC;Efficiency;Stb;Cut;Imp;Pen;Shr;Brn;Cld;Acd;Elc;SIB;Amplifier;Ammo;Concentration;Cooldown;Cooldown Group;Hit Profession;Rec.;Maxed;Damage Profession;Rec.;Maxed;Source;Discovered;Found on;Personal effects
Omegaton ASG-3 Warthog, Adjusted;Rifle;BLP; ;18.7;2.2;97;0;35;1.7;39.3;735.4;5.020;1800;23.020;678.00;20.34;10000.00 PED;1.0;13101;13.43;2.929;60.7;0;0;9;88;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Event;;Planet Calypso; 
Omegaton ASG-3 Warthog, SGA Edition;Rifle;BLP; ;19.8;3.3;97;0;32;1.9;36.0;711.9; ;1800; ;254.00;7.62; ; ; ; ; ;51.3;0;0;10;87;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;10.6.3;Planet Calypso; 
Omegaton ASG-4 Wildboar (L);Rifle;BLP; ;26.4;1.8;72;0;58;1.0;48.4;1277.0;0.300;1690;17.200;52.00;1.56; ;1.0;16814;16.63;2.909;59.2;0;0;58;4;10;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);39; ;Ranged BLP (Dmg);39; ;Looted;Planet Calypso 2012.2;Planet Calypso; 
Omegaton ASG-12 Bucketful;Rifle;BLP; ;30.8;2.2;82;0;50;1.2;47.5;1462.7;1.270;1830;19.570;176.00;5.28; ;1.0;13443;16.31;2.912;59.4;0;0;65;3;14;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);50;55;Ranged BLP (Dmg);50;55;Looted;14.1.1;Planet Calypso; 
Omegaton ASG-12 Bucketful (L);Rifle;BLP; ;30.8;2.2;82; ;50;1.2;47.5;1462.7;1.270;1830;19.570;176.00;5.28;138.00%;1.0;13443;16.31;2.912;59.4;0;0;65;3;14;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);45;50;Ranged BLP (Dmg);45;50;Looted;;Planet Calypso; 
Omegaton ASG-12 Bucketful, CDF Edition (L);Rifle;BLP; ;30.8;2.2;82; ;50;1.2;47.5;1462.7;0.004;1957;19.574;0.80;0.00; ;1.0;20000;16.31;2.912;59.4;0;0;65;3;14;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);40; ;Ranged BLP (Dmg);40; ;Daily Token Trader;;Planet Calypso; 
Omegaton ASG-12 Fletcher (L);Rifle;BLP; ;40.7;2.2;91;0;48;1.3;50.6;2059.3;1.600;2010;21.700;185.00;0.00;110.00%;1.0;11563;17.36;2.915;59.6;0;0;6;56;29;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);50;55;Ranged BLP (Dmg);50;55;Looted;12.8.1;Planet Calypso; 
Omegaton ASG-12 Fletcher, CDF Edition (L);Rifle;BLP; ;40.7;2.2;91; ;48;1.3;50.6;2059.3;0.004;2170;21.704;0.80;0.00; ;1.0;20000;17.36;2.914;59.6;0;0;6;56;29;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);45;50;Ranged BLP (Dmg);45;50;Daily Token Trader;;Planet Calypso; 
Omegaton ASG-12 Fragfire (L);Rifle;BLP; ;33.0;2.2;139;0;42;1.4;67.6;2231.6;3.150;2955;32.700;389.00;11.67; ;1.0;11979;22.89;2.954;62.7;0;0;7;7;55;70;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);85; ;Ranged BLP (Dmg);85; ;Looted;;Planet Calypso; 
Omegaton ASG-12 Fragfire, CDF Edition (L);Rifle;BLP; ;33.0;2.2;139; ;42;1.4;67.6;2231.6;0.005;3270;32.705;1.00;0.00; ;1.0;20000;22.89;2.954;62.6;0;0;7;7;55;70;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);80; ;Ranged BLP (Dmg);80; ;Daily Token Trader;;Planet Calypso; 
Omegaton Bur Ning (L);Melee;Shortblades; ;4.0;0.8;96;0;46;1.3;51.2;204.6;22.907;0;22.907;230.00;6.90; ;1.0;974;17.56;2.913;59.5;19;29;0;0;0;0;0;48;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);38;42;Knifefighter (Dmg);38;42;Crafted;;Planet Calypso; 
Omegaton Caus Tik (L);Melee;Longblades; ;5.0;1.2;129;0;34;1.8;50.8;254.0;30.758;0;30.758;310.00;9.30; ;1.0;978;17.43;2.915;59.6;26;39;0;0;0;0;0;64;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);38; ;Swordsman (Dmg);38; ;Crafted;9.3.5;Planet Calypso; 
Omegaton Chillwind (L);Melee;Shortblades; ;4.0;0.8;112;0;49;1.2;63.6;254.3; ;0; ;269.00;8.07; ; ; ; ; ;58.3;22;34;0;0;0;0;56;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);54; ;Knifefighter (Dmg);54; ;Crafted;;Planet Calypso; 
Omegaton Flashfire;Melee;Shortblades; ;4.0;0.8;84;0;44;1.4;42.8;171.2;20.502;0;20.502;12080.00;362.40; ;1.0;57154;15.03;2.848;54.7;17;25;0;0;0;42;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);30;34;Knifefighter (Dmg);30;34;Crafted;9.3.7;Planet Calypso; 
Omegaton Flashfire (L);Melee;Shortblades; ;4.0;0.8;84;0;44;1.4;42.8;171.2;20.257;0;20.257;203.00;6.09; ;1.0;973;14.86;2.882;57.2;17;25;0;0;0;42;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);30;34;Knifefighter (Dmg);30;34;Crafted;;Planet Calypso; 
Omegaton Flashfire, SGA Edition (L);Melee;Shortblades; ;4.0;0.8;86; ;44;1.4;43.8;175.3; ; ; ;203.00;6.09; ; ; ; ; ;57.2;17;26;0;0;0;43;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);30; ;Knifefighter (Dmg);30; ; ;;Planet Calypso; 
Omegaton Frostbite (L);Melee;Longblades; ;5.0;1.2;152;0;36;1.7;63.4;316.9;36.463;0;36.463;365.00;10.95; ;1.0;971;21.88;2.897;58.3;30;46;0;0;0;0;76;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);54; ;Swordsman (Dmg);54; ;Crafted;9.3.8;Planet Calypso; 
Omegaton Full Spectrum Sword (L);Melee;Longblades; ;5.0;1.2;162;0;37;1.6;69.4;347.2; ;0; ;388.00;11.64; ; ; ; ; ;59.2;33;49;0;0;0;20;20;20;20;Yes;Melee Amp;; ; ; ;Swordsman (Hit);62; ;Swordsman (Dmg);62; ;Crafted;11.2.3;Planet Calypso; 
Omegaton Igni L1000;Pistol;Laser; ;28.6;1.1;40; ;61;1.0;28.3;808.3;0.820;890;9.720;148.00;4.44; ;1.0;17508;9.88;2.860;55.6;0;0;0;12;0;25;0;0;3;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);23; ;Ranged Laser (Dmg);23; ;Looted;14.0.3;Planet Calypso; 
Omegaton Igni L1000 (L);Pistol;Laser; ;28.6; ;40; ;61;1.0;28.3;808.3;0.764;890;9.664;78.00;2.34;115.00%;1.0;9904;9.83;2.877;55.6;0;0;0;12;0;25;0;0;3;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);20;25;Ranged Laser (Dmg);20;25;Looted;12.8;Planet Calypso; 
Omegaton Igni L1000, CDF Edition (L);Pistol;Laser; ;28.6;1.1;40; ;61;1.0;28.3;808.3;0.003;972;9.723;0.60;0.00; ;1.0;20000;9.89;2.859;55.5;0;0;0;12;0;25;0;0;3;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);16; ;Ranged Laser (Dmg);16; ;Daily Token Trader;;Planet Calypso; 
Omegaton Igni L1010 (L);Pistol;Laser; ;26.4;1.1;44;0;65;0.9;33.1;874.6;0.890;979;10.680;88.00;2.64; ;1.0;9592;11.57;2.863;55.8;0;0;0;10;0;30;0;0;4;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);25; ;Ranged Laser (Dmg);25; ;Looted;12.8.2;Planet Calypso; 
Omegaton Igni L1010, CDF Edition (L);Pistol;Laser; ;26.4;1.1;44; ;65;0.9;33.1;874.6;0.003;1068;10.683;0.60;0.00; ;1.0;20000;11.57;2.862;55.8;0;0;0;10;0;30;0;0;4;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);20; ;Ranged Laser (Dmg);20; ;Daily Token Trader;;Planet Calypso; 
Omegaton Igni L1011 (L);Pistol;Laser; ;28.6;1.1;53;0;61;1.0;37.4;1071.0;0.990;1185;12.840;97.00;2.91;140.00%;1.0;9505;13.05;2.869;56.2;0;0;0;10;0;35;0;0;8;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);30;35;Ranged Laser (Dmg);30;35;Looted;12.8;Planet Calypso; 
Omegaton Igni L1011, CDF Edition (L);Pistol;Laser; ;28.6;1.1;53; ;61;1.0;37.4;1071.0;0.003;1284;12.843;0.60;0.00; ;1.0;20000;13.06;2.868;56.2;0;0;0;10;0;35;0;0;8;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);25; ;Ranged Laser (Dmg);25; ;Daily Token Trader;;Planet Calypso; 
Omegaton Igni L1011, MM Edition (L);Pistol;Laser; ;28.6;1.1;53;0;61;1.0;37.4;1071.0;0.010;1283;12.840;1.00;0.03; ;1.0;9701;13.05;2.869;56.2;0;0;0;10;0;35;0;0;8;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);30; ;Ranged Laser (Dmg);30; ;Looted;12.10.1;Planet Calypso; 
Omegaton Igni L1011, RX Edition (L);Pistol;Laser; ;28.6; ;53; ;61;1.0;37.4;1071.0;0.010;1283;12.840;1.00; ;13500.00%;1.0;10000;13.05;2.869;56.2;0;0;0;0;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);30; ;Ranged Laser (Dmg);30; ;Looted;;Planet Calypso; 
Omegaton Igni L1100 (L);Pistol;Laser; ;35.2;1.1;70; ;54;1.1;43.8;1541.2;1.140;1560;16.740;122.00;0.00;132.00%;1.0;10702;15.07;2.906;59.0;0;0;0;10;0;40;0;0;20;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);40;45;Ranged Laser (Dmg);40;45;Looted;;Planet Calypso; 
Omegaton Igni L1100, CDF Edition (L);Pistol;Laser; ;35.2;1.1;70; ;54;1.1;43.8;1541.2;0.003;1674;16.743;0.60;0.00; ;1.0;20000;15.07;2.906;59.0;0;0;0;10;0;40;0;0;20;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);35; ;Ranged Laser (Dmg);35; ;Daily Token Trader;;Planet Calypso; 
Omegaton Igni L1100E;Pistol;Laser; ;30.8;1.1;73; ;56;1.1;47.4;1458.5;1.260;1615;17.410;160.00;4.80; ;1.0;12318;16.25;2.914;59.7;0;0;0;14;0;37;0;0;22;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);50;55;Ranged Laser (Dmg);50;55;Looted;;Planet Calypso; 
Omegaton Igni L1100E (L);Pistol;Laser; ;30.8;1.1;73;0;56;1.1;47.4;1458.5;1.255;1615;17.405;160.00;4.80;130.00%;1.0;12367;16.24;2.915;59.7;0;0;0;14;0;37;0;0;22;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);45; ;Ranged Laser (Dmg);45; ;Looted;12.10.1;Planet Calypso; 
Omegaton Igni L1100E, CDF Edition (L);Pistol;Laser; ;30.8;1.1;73; ;56;1.1;47.4;1458.5;0.004;1740;17.404;0.80;0.00; ;1.0;20000;16.24;2.915;59.7;0;0;0;14;0;37;0;0;22;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);40;45;Ranged Laser (Dmg);40;45;Daily Token Trader;;Planet Calypso; 
Omegaton Igni L1200 (L);Pistol;Laser; ;37.4;1.1;85; ;60;1.0;59.1;2209.4;1.520;1868;20.200;214.00;6.42; ;1.0;13657;20.20;2.925;60.4;0;0;0;27;0;35;0;0;23;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);65;70;Ranged Laser (Dmg);65;70;Looted;Planet Calypso 2012.5.1;Planet Calypso; 
Omegaton Igni L1200, CDF Edition (L);Pistol;Laser; ;37.4;1.1;85; ;60;1.0;59.1;2209.4;0.005;2020;20.205;1.00;0.00; ;1.0;20000;20.20;2.924;60.3;0;0;0;27;0;35;0;0;23;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);60;65;Ranged Laser (Dmg);60;65;Daily Token Trader;;Planet Calypso; 
Omegaton Igni L1210 (L);Pistol;Laser; ;36.3;1.1;82; ;65;0.9;61.7;2241.1;1.440;1799;19.430;216.00;0.00;115.00%;1.0;15000;21.05;2.933;61.0;0;0;0;24;0;42;0;0;16;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);70;75;Ranged Laser (Dmg);70;75;Looted;12.8.2;Planet Calypso; 
Omegaton Igni L1210, CDF Edition (L);Pistol;Laser; ;36.3;1.1;82; ;65;0.9;61.7;2241.1;0.005;1943;19.435;1.00;0.00; ;1.0;20000;21.05;2.932;61.0;0;0;0;24;0;42;0;0;16;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);65; ;Ranged Laser (Dmg);65; ;Daily Token Trader;;Planet Calypso; 
Omegaton Igni L2000 (L);Pistol;Laser; ;37.4;1.1;84;0;68;0.9;66.2;2474.5;1.520;1829;19.810;231.00;0.00; ;1.0;15198;22.45;2.947;62.1;0;0;0;0;0;0;0;0;0;Yes;Energy Amp;; ; ; ;Laser Pistoleer (Hit);80;85.5;Ranged Laser (Dmg);80;85.5;Looted;;Planet Calypso; 
Omegaton Igni L2000, CDF Edition (L);Pistol;Laser; ;37.4;1.1;84; ;68;0.9;66.2;2474.5;0.005;1981;19.815;1.00;0.00; ;1.0;20000;22.46;2.946;62.0;0;0;0;21;0;44;0;0;19;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);75; ;Ranged Laser (Dmg);75; ;Daily Token Trader;;Planet Calypso; 
Omegaton Igni L2020 (L);Pistol;Laser; ;31.9;1.1;85; ;69;0.9;67.9;2167.2;1.552;1843;19.982;233.00;0.00; ;1.0;15013;22.98;2.956;62.8;0;0;0;24;0;38;0;0;23;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);85;90;Ranged Laser (Dmg);85;90;Looted;12.8;Planet Calypso; 
Omegaton Igni L2020, CDF Edition (L);Pistol;Laser; ;31.9;1.1;85; ;69;0.9;67.9;2167.2;0.005;1998;19.985;1.00;0.00; ;1.0;20000;22.98;2.956;62.8;0;0;0;24;0;38;0;0;23;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);80;85;Ranged Laser (Dmg);80;85;Daily Token Trader;;Planet Calypso; 
Omegaton Jupiter (L);Melee;Longblades; ;5.0;1.2;141;0;35;1.7;57.2;285.8; ;0; ;339.00;10.17; ; ; ; ; ;58.1;28;42;0;0;0;0;0;0;71;Yes;Melee Amp;; ; ; ;Swordsman (Hit);46; ;Swordsman (Dmg);46; ;Crafted;9.3.5;Planet Calypso; 
Omegaton Kaleidoscopic Nightmare (L);Melee;Shortblades; ;4.0;0.8;118;0;50;1.2;68.3;273.4; ;0; ;283.00;8.49; ; ; ; ; ;58.3;25;33;0;0;0;15;15;15;15;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);62; ;Knifefighter (Dmg);62; ;Crafted;;Planet Calypso; 
Omegaton Lightning Dagger (L);Melee;Shortblades; ;4.0;0.8;105;0;47;1.3;57.2;228.7; ;0; ;251.00;7.53; ; ; ; ; ;59.1;21;31;0;0;0;0;0;0;53;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);46; ;Knifefighter (Dmg);46; ;Crafted;9.4.4;Planet Calypso; 
Omegaton M61A5;Rifle;Laser; ;120.0;4.4;77; ;23;2.6;20.5;2461.7;2.500;1700;19.500;250.00;7.50; ;1.0;9700;7.47;2.744;49.3;0;0;0;7;0;70;0;0;0;No;Energy Amp;; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M61A5, Adjusted;Rifle;Laser; ;115.0;4.2;102; ;32;1.9;37.8;4347.9;0.120;2300;23.120;320.00;9.60;35000.00 PED;1.0;258667;12.33;3.066;71.6;0;0;0;10;0;92;0;0;0;No;Energy Amp;; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M71A1;Rifle;Laser; ;155.0;4.6;80; ;30;2.0;27.8;4309.0;1.300;1800;19.300;240.00;7.20; ;1.0;17908;9.65;2.881;58.6;0;0;0;8;0;72;0;0;0;No;Energy Amp;; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M71A2;Rifle;Laser; ;155.0;4.8;85; ;32;1.9;31.5;4883.5;1.300;1900;20.300;280.00;8.40;4100.00 PED;1.0;20893;10.83;2.910;59.3;0;0;0;8;0;77;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M71A2, Ancient;Rifle;Laser; ;200.0;4.8;85; ;32;1.9;31.5;6301.3; ;1900; ;280.00;8.40; ; ; ; ; ;59.3;0;0;0;8;0;77;0;0;0;No;Energy Amp;; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Pregold;;Planet Calypso; 
Omegaton M71A2, Modified;Rifle;Laser; ;160.0;4.6;156;0;38;1.6;68.7;10986.6;2.490;3300;35.490;15000.00;450.00; ;1.0;584338;22.48;3.055;73.1;0;0;0;15;0;141;0;0;0;No;Energy Amp;; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;MA Owned;;Planet Calypso; 
Omegaton M83 Predator;Carbine;Laser; ;89.1;1.2;139; ;37;1.6;59.6;5308.0;2.400;3058;32.980;345.00;10.35;52000.00 PED;1.0;13944;20.34;2.929;60.7;0;0;0;32;0;107;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);70;75;Ranged Laser (Dmg);70;74;Looted;;Planet Calypso; 
Omegaton M83 Predator (L);Carbine;Laser; ;89.1;1.2;139;0;37;1.6;59.6;5308.0;2.400;3058;32.980;245.00;7.35; ;1.0;9903;20.34;2.929;60.7;0;0;0;32;0;107;0;0;0;Yes;Energy Amp;; ; ; ;Laser Sniper (Hit);65; ;Ranged Laser (Dmg);65; ;Looted;12.8.1;Planet Calypso; 
Omegaton M83 Predator, CDF Edition (L);Carbine;Laser; ;89.1;1.2;139; ;37;1.6;59.6;5308.0;0.005;3298;32.985;1.00;0.00; ;1.0;20000;20.34;2.929;60.7;0;0;0;32;0;107;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);60;65;Ranged Laser (Dmg);60;65;Daily Token Trader;;Planet Calypso; 
Omegaton M87 Prowler (L);Carbine;Laser; ;95.7;1.2;116; ;54;1.1;72.6;6943.8;2.264;2496;27.224;312.00;9.36; ;1.0;13368;24.50;2.961;63.2;0;0;0;37;0;79;0;0;0;Yes;Energy Amp;; ; ; ;Laser Sniper (Hit);95;99;Ranged Laser (Dmg);95;99;Looted;Planet Calypso 2012.5.1;Planet Calypso; 
Omegaton M87 Prowler, CDF Edition (L);Carbine;Laser; ;95.7;1.2;116; ;54;1.1;72.6;6943.8;0.005;2722;27.225;1.00;0.00; ;1.0;20000;24.50;2.961;63.2;0;0;0;37;0;79;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);90;95;Ranged Laser (Dmg);90;95;Daily Token Trader;;Planet Calypso; 
Omegaton M91 Stalker (L);Carbine;Laser; ;100.1;1.2;116;0;55;1.1;73.9;7397.6;2.350;2478;27.130;356.00;10.68; ;1.0;14695;24.87;2.972;64.0;0;0;0;30;0;86;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);100; ;Ranged Laser (Dmg);100; ;Looted;;Planet Calypso; 
Omegaton M91 Stalker, Augmented;Carbine;Laser; ;96.8;1.6;165; ;46;1.3;87.9;8510.4;3.910;3419;38.100;560.00;0.00; ;1.0;14323;29.21;3.010;67.0;0;0;0;55;0;110;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);148;150;Ranged Laser (Dmg);148;150;Looted;17.1.2;Planet Calypso; 
Omegaton M91 Stalker, CDF Edition (L);Carbine;Laser; ;100.1;1.2;116; ;55;1.1;73.9;7397.6;0.005;2713;27.135;1.00;0.00; ;1.0;20000;24.87;2.971;64.0;0;0;0;30;0;86;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);95;100;Ranged Laser (Dmg);95;100;Daily Token Trader;;Planet Calypso; 
Omegaton M2100;Pistol;Laser; ;22.0;0.5;4;0;44;1.4;2.0;44.9;0.020;100;1.020;2.20;0.066;500.00 PED;1.0;10671;0.75;2.725;46.2;0;0;0;0;0;4;0;0;0;Yes;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;5;Ranged Laser (Dmg);0;5;Old Time TT Calypso;;Planet Calypso; 
Omegaton M2100A1 (L);Pistol;Laser; ;26.4;0.5;5;0;70;0.9;4.1;107.0;0.018;118;1.198;3.00;0.00;100.00%;1.0;16667;1.40;2.901;58.2;0;0;0;1;0;4;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;5;Ranged Laser (Dmg);0;3;TT Calypso;15.0;Planet Calypso; 
Omegaton M2200;Pistol;Laser; ;22.0;0.5;3; ;40;1.5;1.4;30.6;0.020;100;1.020;2.00;0.06; ;1.0;9701;0.68;2.044;12.0;0;0;0;0;0;3;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;5.1;Planet Calypso; 
Omegaton M2201;Pistol;Laser; ;22.0;0.6;4; ;75;0.8;3.5;76.4;0.020;100;1.020;3.00;0.09;500.00 PED;1.0;14551;1.27;2.725;46.2;0;0;0;0;0;4;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M2201A1;Pistol;Laser; ;27.5;0.8;8; ;55;1.1;5.1;140.2;0.030;200;2.030;6.00;0.18; ;1.0;19401;1.86;2.739;47.1;0;0;0;0;0;8;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M2722;Pistol;Laser; ;33.0;0.9;22; ;40;1.5;10.2;336.4;0.520;500;5.520;33.00;0.99;109.00 PED;1.0;6156;3.68;2.770;49.2;0;0;0;2;0;20;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M2722, Adjusted;Pistol;Laser; ;44.0;0.9;31; ;60;1.0;21.5;948.0;0.490;700;7.490;250.00;7.50; ;1.0;49490;7.49;2.877;56.8;0;0;0;3;0;28;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M2725, Mentor Edition;Pistol;Laser; ;33.0;1;25; ;43;1.4;12.5;410.9;1.000;500;6.000;33.00;0.99; ;1.0;3201;4.30;2.896;58.2;0;0;0;2;0;23;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Mentoring;;Planet Calypso; 
Omegaton M2732;Pistol;Laser; ;33.0;0.9;25; ;40;1.5;11.6;382.3;0.250;600;6.250;38.00;1.20;119.00 PED;1.0;14720;4.17;2.780;49.9;0;0;0;2;0;23;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M2732A1;Pistol;Laser; ;33.0;1;26; ;40;1.5;12.0;397.5;0.470;600;6.470;45.00;1.35; ;1.0;9288;4.31;2.793;50.8;0;0;0;2;0;24;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M2870;Pistol;Laser; ;33.0;1.1;36;0;50;1.2;20.9;688.0;0.820;800;8.820;66.00;1.98; ;1.0;7808;7.35;2.837;53.9;0;0;0;3;0;33;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M2870, Ancient (range 38.5);Pistol;Laser; ;38.5;1.1;36; ;50;1.2;20.9;802.7;0.900;800;8.900;66.00;1.98; ;1.0;7114;7.42;2.811;53.9;0;0;0;3;0;33;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Pregold;;Planet Calypso; 
Omegaton M2870, Ancient (range 55.0);Pistol;Laser; ;55.0;1.1;36; ;50;1.2;20.9;1146.7; ;800; ;66.00;1.98; ; ; ; ; ;53.9;0;0;0;3;0;33;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Pregold;;Planet Calypso; 
Omegaton M2870, Improved;Pistol;Laser; ;44.0;1.1;63; ;67;0.9;48.9;2151.3;0.500;1400;14.500;1350.00;0.00;25000.00 PED;1.0;270000;16.19;3.020;67.8;0;0;0;6;0;57;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
Omegaton M2870, Improved, SGA Edition;Pistol;Laser; ;44.0;1.1;65; ;67;0.9;50.4;2219.6;0.957;1400;14.957;1350.00;40.50;40000.00 PED;1.0;136834;16.70;3.020;67.8;0;0;0;7;0;58;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;10.0.7;Planet Calypso; 
Omegaton M2870, Improved, TWEN Edition;Pistol;Laser; ;44.0;1.1;63; ;74;0.8;54.0;2376.1;0.450;1260;13.050;1350.00;0.00; ;1.0;300000;16.09;3.355;87.8;0;0;0;6;0;57;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);50;60;Ranged Laser (Dmg);50;60;Looted;17.18.1; ; 
Omegaton M2875;Pistol;Laser; ;33.0;1.3;44; ;60;1.0;30.6;1009.1;0.650;1000;10.650;89.00;2.67; ;1.0;13282;10.65;2.871;56.4;0;0;0;4;0;40;0;0;0;No;Energy Amp;; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
