Name;Class;Type;MF Level;Range;Weight;Damage;Impact Radius;Attacks;Reload;Dmg/sec;Power;Decay;Ammo;Cost;Max.TT;Min.TT;Markup;Eff.Markup;Total Uses;Cost/sec;Dmg/PEC;Efficiency;Stb;Cut;Imp;Pen;Shr;Brn;Cld;Acd;Elc;SIB;Amplifier;Ammo;Concentration;Cooldown;Cooldown Group;Hit Profession;Rec.;Maxed;Damage Profession;Rec.;Maxed;Source;Discovered;Found on;Personal effects
GeoTrek LP470 Manis (L);Rifle;BLP; ;56.1;2.1;48;0;51;1.2;28.4;1590.8;2.721;900;11.721;230.00;6.90;125.20%;1.0;8200;9.96;2.846;54.6;0;0;5;43;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);17;21;Ranged BLP (Dmg);17;21;Crafted;;Planet Calypso; 
GeoTrek LP485 Apis (L);Rifle;BLP; ;58.3;1.9;66;0;53;1.1;40.5;2362.2;2.987;1300;15.987;205.00;6.15;128.00%;1.0;6658;14.12;2.869;56.3;0;0;7;59;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);27;31;Ranged BLP (Dmg);27;31;Crafted;;Planet Calypso; 
GeoTrek LP485 Apis, SGA Edition (L);Rifle;BLP; ;58.3;1.9;66;0;55;1.1;42.0;2451.4;2.987;1300;15.987; ; ; ;1.0;0;14.65;2.869;56.3;0;0;7;59;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);27;31;Ranged BLP (Dmg);27;31;Crafted;10.0.9;Planet Calypso; 
GeoTrek LP510 Huo (L);Rifle;BLP; ;56.1;2;86;0;52;1.2;51.8;2906.0; ;1500; ;379.00;11.37;240.00%; ; ; ; ;55.7;0;0;10;76;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);39;43;Ranged BLP (Dmg);39;43;Crafted;;Planet Calypso; 
GeoTrek LP510 Huo, SGA Edition (L);Rifle;BLP; ;60.5;2;86;0;52;1.2;51.8;3133.9;5.885;1500;20.885;379.00;11.37; ;1.0;6247;18.10;2.862;55.7;0;0;10;76;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);39;43;Ranged BLP (Dmg);39;43;Crafted;10.0.14;Planet Calypso; 
GeoTrek LP525 Geke (L);Rifle;BLP; ;58.3;1.9;94;0;50;1.2;54.4;3173.9;5.837;1700;22.837;412.00;12.36;160.00%;1.0;6847;19.03;2.861;55.6;0;0;11;83;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);43;47;Ranged BLP (Dmg);43;47;Crafted;9.3.6;Planet Calypso; 
GeoTrek LP540 Tau (L);Rifle;BLP; ;55.0;2.2;104;0;54;1.1;65.1;3577.9;6.260;1900;25.260;457.00;13.71; ;1.0;7082;22.73;2.861;55.7;0;0;12;92;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);57;61;Ranged BLP (Dmg);57;61;Crafted;9.4.4;Planet Calypso; 
GeoTrek LP550 Eomon (L);Rifle;BLP; ;77.0;2.2;83; ;56;1.1;53.8;4145.6;0.012;1980;19.812;1.00;0.03; ;1.0;8084;18.49;2.912;59.4;0;0;25;58;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);55; ;Ranged BLP (Dmg);55; ;Mission;12.7.0;Planet Calypso; 
Geotrek LR34 Aves (L);Carbine;Laser; ;52.8; ;79; ;44;1.4;40.3;2125.9;3.720;1551;19.230;242.00;7.26;117.00%;1.0;6311;14.10;2.855;55.3;0;0;0;0;0;79;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);34;39;Ranged Laser (Dmg);34;39;Crafted;12.10;Planet Calypso; 
GeoTrek LR47 Ursus (L);Carbine;Laser; ;53.9;2.1;86; ;50;1.2;49.8;2684.7;3.990;1697;20.960;280.00;8.40; ;1.0;6808;17.47;2.852;54.9;0;0;0;20;0;66;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);47; ;Ranged Laser (Dmg);47; ;Crafted;;Planet Calypso; 
Ghetto Club (L);Melee;Clubs; ;7.0;1;10; ;22;2.7;2.5;17.8;2.450;0;2.450;10.00; ;24312.00%;1.0;409;0.90;2.837;53.9;0;0;10;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;One Handed Clubber (Hit);0; ;One Handed Clubber (Dmg);0; ;Looted;;ROCKtropia; 
Glinting Unity, TWEN Edition;Rifle;BLP; ;66.6;2.2;100; ;67;0.9;77.6;5168.7;0.708;1970;20.408;300.00;0.00; ;1.0;42373;22.79;3.406;88.0;0;0;80;0;0;0;0;0;20;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);90;100;Ranged BLP (Dmg);90;100;Looted;;Planet Cyrene; 
Gravis GBP-32;Pistol;BLP; ;36.3;1;44;0;67;0.9;34.1;1239.6;2.630;787;10.500;125.00;3.75; ;1.0;4611;11.73;2.912;59.5;0;0;11;33;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;14.3.4;Planet Arkadia; 
Gravis GBP-34;Pistol;BLP; ;33.0;1;49; ;68;0.9;38.6;1273.7;3.080;924;12.320;140.00;4.20; ;1.0;4410;13.96;2.764;48.8;0;0;12;37;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;14.3.4;Planet Arkadia; 
Gravis GBP-35;Pistol;BLP; ;34.1;1;44; ;71;0.8;36.2;1234.0;2.630;787;10.500;130.00;3.90; ;1.0;4795;12.43;2.912;59.5;0;0;11;33;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;14.3.2;Planet Arkadia; 
Gravis GBP-35 Mk.II;Pistol;BLP; ;30.8;1;47; ;67;0.9;36.5;1123.5;2.810;841;11.220;135.00;4.05; ;1.0;4661;12.53;2.911;59.4;0;0;12;35;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;14.3.4;Planet Arkadia; 
Gravis GBR-23;Rifle;BLP; ;55.0;1.4;37; ;67;0.9;28.7;1579.3;2.350;705;9.400;110.00;3.30; ;1.0;4541;10.50;2.736;46.9;0;0;10;27;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;14.3.2;Planet Arkadia; 
Gravis GBR-30;Rifle;BLP; ;77.0;1.4;52; ;57;1.1;34.3;2643.6;3.150;944;12.590;145.00;4.35; ;1.0;4466;11.96;2.871;56.4;0;0;13;39;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;14.4.1;Planet Arkadia; 
Gravis GBR-34;Rifle;BLP; ;71.5;1.4;60; ;54;1.1;37.5;2683.4;3.640;1090;14.540;170.00;5.10; ;1.0;4531;13.09;2.868;56.2;0;0;15;45;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;14.3.4;Planet Arkadia; 
Gravis GBR-34 Mk.II;Rifle;BLP; ;79.2;1.4;56; ;59;1.0;38.3;3031.1;3.410;1023;13.640;170.00;5.10; ;1.0;4836;13.41;2.853;55.1;0;0;14;42;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;14.3.4;Planet Arkadia; 
Gravis GLP-27;Pistol;Laser; ;38.5;0;62; ;41;1.5;29.4;1133.6;3.730;1117;14.900;180.00;5.40; ;1.0;4681;10.18;2.892;57.9;0;0;0;16;0;46;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;14.4.2;Planet Arkadia; 
Gravis GLP-31;Pistol;Laser; ;36.3;1;55; ;55;1.1;35.0;1271.9;3.330;997;13.300;140.00;4.20; ;1.0;4079;12.19;2.874;56.6;0;0;0;14;0;41;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;14.3.2;Planet Arkadia; 
Gravis GLP-33;Pistol;Laser; ;36.3;1;60; ;48;1.3;33.4;1211.0;3.630;1087;14.500;165.00;4.95; ;1.0;4410;11.60;2.876;56.9;0;0;0;15;0;45;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Arkadia; 
Gravis GLP-36;Pistol;Laser; ;36.3;1;57; ;60;1.0;39.6;1438.0;3.500;1050;14.000;160.00;4.80; ;1.0;4435;14.00;2.830;53.4;0;0;0;14;0;43;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Arkadia; 
Gravis GLR-26;Carbine;Laser; ;55.0;1.6;63; ;40;1.5;29.2;1605.4;3.810;1141;15.220;172.00;5.16; ;1.0;4380;10.15;2.877;56.8;0;0;0;16;0;47;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;14.4.2;Planet Arkadia; 
Gravis GLR-27;Carbine;Laser; ;66.0;1.6;54; ;43;1.4;26.9;1775.2;3.179;953;12.709;135.00;4.05; ;1.0;4120;9.11;2.953;62.6;0;0;0;14;0;40;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;14.3.2;Planet Arkadia; 
Gravis GLR-29;Carbine;Laser; ;77.0; ;63; ;43;1.4;31.4;2416.2;3.800;1141;15.210;195.00;5.85; ;1.0;4978;10.90;2.879;56.8;0;0;0;16;0;47;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Arkadia; 
Gravis GLR-33;Carbine;Laser; ;84.7; ;59; ;52;1.2;35.5;3010.0;3.570;1068;14.250;195.00;5.85; ;1.0;5299;12.35;2.878;56.9;0;0;0;15;0;44;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;14.3.2;Planet Arkadia; 
Great Argonaut Claws, FEN Edition;Melee;Power Fist; ;5.0;1;80; ;76;0.8;70.4;352.1;1.184;1461;15.794;175.00;5.25; ;1.0;14337;20.01;3.520;83.4;0;20;60;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Brawler (Hit);85;95;Brawler (Dmg);85;95;Event, Looted;15.20.1;Planet Calypso; 
Great Argonaut's Claws (L);Melee;Power Fist; ;6.0;2;74; ;61;1.0;52.3;313.7; ;0; ;290.00;8.70; ; ; ; ; ;60.5;0;19;55;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Brawler (Hit);39; ;Brawler (Dmg);39; ;Looted;12.3.0;Planet Calypso; 
Green Envy Star Stunna (L);Rifle;BLP; ;22.0;9;22; ;83;0.7;21.2;465.3; ;429; ;25.00;0.75; ; ; ; ; ;57.8;0;0;0;0;0;22;0;0;0;Yes; ;BLP Pack; ; ; ;BLP Sniper (Hit);10; ;Ranged BLP (Dmg);10; ;Token Trader;;The Hub;Deceleration 100% duration 0.2s
Green Envy Sticky Laucher (L);Support;Grenade; ;131.9;7;35;9;37;1.6;15.0;1978.6; ;695; ;25.00;0.75; ; ; ; ; ;71.1;0;0;0;5;25;5;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);10; ;Grenadier (Dmg);10; ;Token Trader;;The Hub;22% Deceleration on hit
Green Envy Turrelion Spec Flamebather (L);Flamethrower;BLP; ;16.5;3;44; ;83;0.7;42.3;698.0; ;958; ;25.00;0.75; ; ; ; ; ;57.8;0;0;0;0;0;44;0;0;0;Yes; ;BLP Pack; ; ; ;BLP Sniper (Hit);10; ;Ranged BLP (Dmg);10; ;Token Trader;;The Hub;Burn 55% of Damage 3.0sec
Green Envy Xent Tech Freeze Ray (L);Rifle;BLP; ;71.5;3;58; ;22;2.7;14.8;1056.8; ;1295; ;25.00;0.75; ; ; ; ; ;57.8;0;0;0;0;0;0;58;0;0;Yes; ;BLP Pack; ; ; ;BLP Sniper (Hit);10; ;Ranged BLP (Dmg);10; ;Token Trader;;The Hub;35% Deceleration on hit 4.0sec
Grenade Launcher NGL-1;Support;Grenade; ;73.0;3.9;8;20;27;2.2;2.5;182.6;1.650;100;2.650;20.00;0.60; ;1.0;1176;1.19;2.098;13.9;0;0;0;0;8;0;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);2; ;Grenadier (Dmg);2; ;Old Time;;ROCKtropia; 
Grindhouse Rodriguez (L);Rifle;BLP; ;66.0;3.2;38; ;56;1.1;24.6;1626.9; ;5400; ;6.00;0.18; ; ; ; ; ;0.0;0;0;12;13;0;13;0;0;0;Yes; ;; ; ; ;BLP Sniper (Hit);16; ;Ranged BLP (Dmg);16; ;Crafted;14.3.4;ROCKtropia; 
Grindhouse Sleaze (L);Rifle;BLP; ;33.0;3.2;12;0;22;2.7;3.1;100.9;2.000;1000;12.000;4.00;0.12; ;1.0;195;4.40;0.695;0.0;0;0;4;4;0;4;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);1; ;Ranged BLP (Dmg);1; ;Crafted;14.3.3;ROCKtropia; 
Grindhouse Striptease (L);Rifle;BLP; ;66.0;3.2;60;0;56;1.1;38.9;2568.7;5.000;9999;104.990;10.00;0.30; ;1.0;194;97.99;0.397;0.0;0;0;20;20;0;20;0;0;0;Yes; ;BLP Pack; ; ; ;BLP Sniper (Hit);31; ;Ranged BLP (Dmg);31; ;Crafted;14.7.2;ROCKtropia; 
Grindhouse Tarantino (L);Rifle;BLP; ;66.0;3.2;48; ;56;1.1;31.1;2055.0;5.000;6900;74.000;8.00;0.24; ;1.0;156;69.07;0.451;0.0;0;0;16;16;0;16;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);22; ;Ranged BLP (Dmg);22; ;Crafted;14.5;ROCKtropia; 
Grunt Flamethrower (FA) (L);Flamethrower;BLP; ;35.2;30;30; ;61;1.0;21.2;746.2;2.000;529;7.290;20.00;0.60;115.38%;1.0;970;7.41;2.860;55.6;0;0;0;0;0;30;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);4; ;Ranged BLP (Dmg);4; ;Looted;12.1.3;Hunt The THING; 
Guide Marber, SGA Edition;Rifle;Plasma; ;160.0;5.5;122;0;14;4.3;19.8;3165.5;4.000;2500;29.000;145.00;4.35;3000.00 PED;1.0;3517;6.77;2.924;60.3;0;0;0;0;12;98;0;12;0;No;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);0;100;Ranged Plasma (Dmg);0;100;Event;10.1.2;Planet Calypso; 
Heavy Porcupine HMAP-52 (L);Mounted;BLP; ;150.0;8.5;114; ;60;1.0;79.2;11884.5;0.000;2803;28.030;28.00;0.00; ;1.0;-2147483648;28.03;2.827;53.2;0;0;14;100;0;0;0;0;0;Yes; ;BLP Pack; ; ; ;;0;1;Ranged BLP (Dmg);0;1;Crafted;11.5.0;Planet Calypso; 
Heavy Porcupine HMAP-V2 (L);Mounted;BLP; ;175.0;8.5;128; ;60;1.0;89.0;15568.0; ;3010; ;28.00;0.00; ; ; ; ; ;62.8;0;0;0;0;0;0;0;0;0;Yes; ;; ; ; ;Mounted BLP (Hit);35;40;Ranged BLP (Dmg);35;40;Crafted;; ; 
Heavy Porcupine HMAP-V3 (L);Mounted;BLP; ;200.0;8.5;142; ;60;1.0;98.7;19738.0;0.000;3316;33.160;28.00;0.00; ;1.0;-2147483648;33.16;2.976;64.4;0;0;14;128;0;0;0;0;0;Yes; ;BLP Pack; ; ; ;;45;50;Ranged BLP (Dmg);45;50;Crafted;; ; 
Heimdall;Carbine;Laser; ;66.0;4;44; ;39;1.5;19.9;1311.9;1.300;1000;11.300;123.00;3.69; ;1.0;9178;7.35;2.706;44.9;0;0;0;4;0;40;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso; 
Hel;Carbine;Laser; ;60.5;3.5;51; ;39;1.5;23.0;1393.9; ;1200; ;154.00;4.62; ; ; ; ; ;44.9;0;0;0;5;0;46;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso; 
Hel Death;Carbine;Laser; ;60.5;3.6;53; ;38;1.6;23.3;1411.4;1.200;1200;13.200;175.00;5.25; ;1.0;14146;8.36;2.791;50.6;0;0;0;5;0;48;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso; 
Helen's Knife (L);Melee;Shortblades; ;8.0;0.1;38;0;44;1.4;19.4;154.9; ;0; ;22.00; ; ; ; ; ; ;56.8;19;19;0;0;0;0;0;0;0;Yes;No;; ; ; ;Knifefighter (Hit);10; ;Knifefighter (Dmg);10; ;Crafted;12.4.3;Next Island; 
Helicopter MMB AS-41 (L);Attached;Rocket; ;319.0;5.2;152;5; ; ; ; ;0.000;3735;37.350;26.00;0.78; ;1.0;-2147483648; ;2.828;53.3;0;0;11;0;108;33;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Mounted Grenadier (Hit);0; ;Grenadier (Dmg);0; ;Crafted;11.5.0;Planet Calypso; 
Hellhammer LDS-1;Rifle;BLP; ;165.0;4.3;188;0;8;7.5;17.4;2874.5; ;400; ;585.00;17.55; ; ; ; ; ;46.0;0;0;18;170;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100; ;;ROCKtropia; 
Herman ARK-0 (L);Rifle;BLP; ;60.0;1.4;10; ;44;1.4;5.1;305.8;0.050;240;2.450;3.00;0.09;133.00%;1.0;5820;1.80;2.837;53.9;0;0;2;8;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;5;Ranged BLP (Dmg);0;5;Crafted;11.10.2;Planet Arkadia; 
Herman ARK-5 Desert (L);Rifle;BLP; ;70.0;1.5;20; ;44;1.4;10.2;713.5;1.061;380;4.861;80.00;2.40;172.00%;1.0;7314;3.56;2.859;55.5;0;0;4;16;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);5;10;Ranged BLP (Dmg);5;10;Crafted;11.10.2;Planet Arkadia; 
Herman ARK-5 Desert MK.I (L);Rifle;BLP; ;70.0;1.5;20; ;44;1.4;10.2;713.5; ;380; ;80.00;2.40; ; ; ; ; ;55.5;0;0;4;16;0;0;0;0;0;Yes; ;BLP Pack; ; ; ;BLP Sniper (Hit);5;10;Ranged BLP (Dmg);5;10;A.N.U.B.I.S.;15.9.0;Planet Arkadia;Skill Gain - BLP Weapons 10%
Herman ARK-6 Arctic (L);Rifle;BLP; ;60.0;1.5;21; ;44;1.4;10.7;642.2;1.001;410;5.101;95.00;2.85; ;1.0;9206;3.74;2.861;55.7;0;0;4;17;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);6;11;Ranged BLP (Dmg);6;11;Crafted;11.10.2;Planet Arkadia; 
Herman ARK-6 Arctic MK.I (L);Rifle;BLP; ;60.0;1.5;21; ;44;1.4;10.7;642.2; ;410; ;95.00;2.85; ; ; ; ; ;55.7;0;0;4;17;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);6;11;Ranged BLP (Dmg);6;11;A.N.U.B.I.S.;15.9.0;Planet Arkadia;Increased Critical Damage 10%
Herman ARK-6 Jungle (L);Rifle;BLP; ;50.0;1.5;18; ;52;1.2;10.8;542.1;1.072;330;4.372;110.00;3.30;100.00%;1.0;9954;3.79;2.861;55.7;0;0;4;14;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);6;11;Ranged BLP (Dmg);6;11;Crafted;;Planet Arkadia; 
Herman ARK-6 Jungle MK.I (L);Rifle;BLP; ;50.0;1.5;18; ;52;1.2;10.8;542.1; ;330; ;110.00;3.30; ; ; ; ; ;55.7;0;0;4;14;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);6;11;Ranged BLP (Dmg);6;11;A.N.U.B.I.S.;15.9.0;Planet Arkadia;Focused Blow +1.0%
Herman ARK-10 Smuggler;Rifle;BLP; ;65.0;1.7;19; ;48;1.3;10.6;686.7;1.159;355;4.709;600.00;18.00;1000.00 PED;1.0;50216;3.77;2.804;51.6;0;0;4;15;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);4.4;9.4;Ranged BLP (Dmg);4.4;9.4;Looted;Planet Arkadia 2011.5;Planet Arkadia; 
Herman ARK-11 (L);Rifle;BLP; ;60.0;1.5;35; ;45;1.3;18.2;1094.6;1.657;685;8.507;140.00;4.20; ;1.0;8196;6.38;2.859;55.5;0;0;7;28;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);11;16;Ranged BLP (Dmg);11;16;Crafted;11.10.2;Planet Arkadia; 
Herman ARK-16 (L);Rifle;BLP; ;50.0;1.6;45; ;45;1.3;23.5;1172.8;0.920;990;10.820;160.00;4.80; ;1.0;16870;8.11;2.890; ;0;0;14;31;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);16;21;Ranged BLP (Dmg);16;21;Crafted;14.2.1;Planet Arkadia; 
Herman ARK-20 Smuggler;Rifle;BLP; ;65.0;1.8;52; ;50;1.2;30.1;1957.6;2.522;1035;12.872;1600.00;48.00; ;1.0;61539;10.73;2.808;51.8;0;0;11;41;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);17.1;22.1;Ranged BLP (Dmg);17.1;22.1;Looted;12.1.0;Planet Arkadia; 
Herman ARK-21 Desert (L);Rifle;BLP; ;70.0;1.6;55; ;45;1.3;28.7;2006.8;2.241;1110;13.341;180.00;5.40; ;1.0;7792;10.01;2.865;56.0;0;0;11;44;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);21;26;Ranged BLP (Dmg);21;26;Crafted;12.0.0;Planet Arkadia; 
Herman ARK-21 Desert MK.I (L);Rifle;BLP; ;70.0;1.6;55;0;45;1.3;28.7;2006.8; ;1110; ;180.00;5.40; ; ; ; ; ;56.0;0;0;11;44;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);21; ;Ranged BLP (Dmg);21; ;A.N.U.B.I.S.;15.11.3;Planet Arkadia;Skill Gain - BLP Weapons 10%
Herman ARK-22 Arctic (L);Rifle;BLP; ;60.0;1.6;57; ;45;1.3;29.7;1782.7;2.225;1160;13.825;195.00;5.85; ;1.0;8502;10.37;2.865;56.0;0;0;11;46;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);22;27;Ranged BLP (Dmg);22;27;Crafted;11.10.5;Planet Arkadia; 
Herman ARK-22 Arctic MK.I (L);Rifle;BLP; ;60.0;1.6;57;0;45;1.3;29.7;1782.7; ;1160; ;195.00;5.85; ; ; ; ; ;56.0;0;0;11;46;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);22; ;Ranged BLP (Dmg);22; ;A.N.U.B.I.S.;15.17.0;Planet Arkadia;Increased Critical Damage 10%
Herman ARK-23 Jungle (L);Rifle;BLP; ;50.0;1.6;50; ;54;1.1;31.3;1563.7;2.284;985;12.134;210.00;6.30;107.00%;1.0;8919;10.92;2.864;55.9;0;0;10;40;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);23;28;Ranged BLP (Dmg);23;28;Crafted;11.10.2;Planet Arkadia; 
Herman ARK-23 Jungle MK.I (L);Rifle;BLP; ;50.0;1.6;50;0;54;1.1;31.3;1563.7; ;985; ;210.00;6.30; ; ; ; ; ;55.9;0;0;10;40;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);23; ;Ranged BLP (Dmg);23; ;A.N.U.B.I.S.;15.13.1;Planet Arkadia;Focused Blow +1.0%
Herman ARK-27 (L);Rifle;BLP; ;60.0;1.6;65; ;46;1.3;34.6;2078.1;2.871;1290;15.771;240.00;7.20;125.00%;1.0;8109;12.09;2.864;55.9;0;0;13;52;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);27;32;Ranged BLP (Dmg);27;32;Crafted;11.10.2;Planet Arkadia; 
Herman ARK-30 Smuggler;Rifle;BLP; ;65.0;1.9;71; ;51;1.2;41.9;2726.3;3.796;1375;17.546;3100.00;93.00;43000.00 PED;1.0;79215;14.91;2.812;52.2;0;0;14;57;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);27.9;32.9;Ranged BLP (Dmg);27.9;32.9;Event, Looted;12.1.3;Planet Arkadia; 
Herman ARK-31 Desert (L);Rifle;BLP; ; ;1.6;70; ;46;1.3;37.3; ;1.450;1540;16.850;260.00;7.80; ;1.0;17394;12.92;2.887; ;0;0;21;49;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);31;36;Ranged BLP (Dmg);31;36;Crafted;;Planet Arkadia; 
Herman ARK-34 Desert (L);Rifle;BLP; ;70.0;1.7;75; ;46;1.3;40.0;2797.4;3.419;1475;18.169;280.00;8.40;122.00%;1.0;7944;13.93;2.869;56.2;0;0;15;60;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);34;39;Ranged BLP (Dmg);34;39;Crafted;;Planet Arkadia; 
Herman ARK-36 Arctic (L);Rifle;BLP; ;60.0;1.7;78; ;46;1.3;41.6;2493.7;3.398;1550;18.898;295.00;8.85;144.00%;1.0;8422;14.49;2.869;56.2;0;0;16;62;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);36;41;Ranged BLP (Dmg);36;41;Crafted;11.10.3;Planet Arkadia; 
Herman ARK-38 Jungle (L);Rifle;BLP; ;50.0;1.7;68; ;54;1.1;42.5;2126.7;3.478;1300;16.478;310.00;9.30;128.00%;1.0;8646;14.83;2.868;56.2;0;0;13;55;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);38;43;Ranged BLP (Dmg);38;43;Crafted;12.0.1;Planet Arkadia; 
Herman ARK-38 Jungle MK.I (L);Rifle;BLP; ;50.0;1.7;68;0;54;1.1;42.5;2126.7; ;1300; ;310.00;9.30; ; ; ; ; ;56.2;0;0;13;55;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);38; ;Ranged BLP (Dmg);38; ;A.N.U.B.I.S.;15.13.1;Planet Arkadia;Focused Blow +1.0%
