Name;Class;Type;MF Level;Range;Weight;Damage;Impact Radius;Attacks;Reload;Dmg/sec;Power;Decay;Ammo;Cost;Max.TT;Min.TT;Markup;Eff.Markup;Total Uses;Cost/sec;Dmg/PEC;Efficiency;Stb;Cut;Imp;Pen;Shr;Brn;Cld;Acd;Elc;SIB;Amplifier;Ammo;Concentration;Cooldown;Cooldown Group;Hit Profession;Rec.;Maxed;Damage Profession;Rec.;Maxed;Source;Discovered;Found on;Personal effects
Cryogenic Attack Chip 1 (L);Mindforce;Cryogenic;1;45.1;0.1;11; ;24;2.5;3.1;137.9;0.533;214;2.673;6.10;0.183;114.00%;1.0;1111;1.07;2.860;55.6;0;2;0;0;0;0;9;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);0;5;Cryogenic (Dmg);0;5;Looted;11.1.0;Planet Calypso; 
Cryogenic Attack Chip 2 (L);Mindforce;Cryogenic;2;45.1;0.1;27;0;25;2.4;7.8;352.6;1.311;525;6.561;14.00;0.42;1138.00%;1.0;1036;2.73;2.860;55.6;0;4;0;0;0;0;23;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);2;5;Cryogenic (Dmg);2;5;Looted;11.1.1;Planet Calypso; 
Cryogenic Attack Chip 3 (L);Mindforce;Cryogenic;3;46.2;0.1;47;0;25;2.4;13.6;628.8;2.271;915;11.421;24.00;0.72; ;1.0;1026;4.76;2.860;55.6;0;7;0;0;0;0;40;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);5;10;Cryogenic (Dmg);5;10;Looted;11.1.1;Planet Calypso; 
Cryogenic Attack Chip 4 (L);Mindforce;Cryogenic;4;47.3;0.1;61; ;26;2.3;18.4;869.0;2.933;1189;14.823;32.50;0.975; ;1.0;1075;6.42;2.860;55.6;0;9;0;0;0;0;52;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);8;13;Cryogenic (Dmg);8;13;Looted;11.1.1;Planet Calypso; 
Cryogenic Attack Chip 5 (L);Mindforce;Cryogenic;5;47.3;0.1;82;0;27;2.2;25.6;1213.0;3.967;1596;19.927;41.00;1.23; ;1.0;1003;8.97;2.860;55.6;0;12;0;0;0;0;70;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);12;17;Cryogenic (Dmg);12;17;Looted;11.2.3;Planet Calypso; 
Cryogenic Attack Chip 6 (L);Mindforce;Cryogenic;6;48.4;0.1;98;0;28;2.1;31.8;1538.4;4.741;1906;23.801;49.00;1.47; ;1.0;1003;11.11;2.862;55.6;0;15;0;0;0;0;83;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);16;21;Cryogenic (Dmg);16;21;Looted;11.2.3;Planet Calypso; 
Cryogenic Attack Chip 7 (L);Mindforce;Cryogenic;7;49.5;0.1;111; ;29;2.1;37.3;1845.7;5.397;2158;26.977;57.00;1.71; ;1.0;1025;13.04;2.860;55.6;0;17;0;0;0;0;94;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);21;27;Cryogenic (Dmg);21;27;Looted;;Planet Calypso; 
Cryogenic Attack Chip 8 (L);Mindforce;Cryogenic;8;49.5;0.1;120; ;30;2.0;41.7;2064.2;5.813;2335;29.163;61.00;1.83; ;1.0;1018;14.58;2.860;55.6;0;18;0;0;0;0;102;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);27;32;Cryogenic (Dmg);27;32;Looted;11.7.0;Planet Calypso; 
Cryogenic Attack Nanochip 1;Mindforce;Cryogenic;1;45.1;0.1;11;0;24;2.5;3.1;137.9;0.196;247;2.666;12.00;0.36; ;1.0;5939;1.07;2.868;55.8;0;2;0;0;0;0;9;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);0;5;Cryogenic (Dmg);0;5;Looted;14.2.1;Planet Arkadia; 
Cryogenic Attack Nanochip 1 (L);Mindforce;Cryogenic;1;45.1;0.1;11; ;24;2.5;3.1;137.9;0.075;257;2.645;6.10;0.183; ;1.0;7890;1.06;2.890;57.7;0;2;0;0;0;0;9;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);0;5;Cryogenic (Dmg);0;5;Looted;12.7.0;Planet Calypso; 
Cryogenic Attack Nanochip 2;Mindforce;Cryogenic;2;45.1;0.1;27; ;25;2.4;7.8;352.6;0.420;613;6.550;27.50;0.82; ;1.0;6353;2.73;2.865;55.7;0;4;0;0;0;0;23;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);4;9;Cryogenic (Dmg);4;9;Looted;12.10;Planet Calypso; 
Cryogenic Attack Nanochip 2 (L);Mindforce;Cryogenic;2;45.1;0.1;27;0;25;2.4;7.8;352.6;0.165;632;6.485;14.00;0.42;110.00%;1.0;8231;2.70;2.894;58.0;0;4;0;0;0;0;23;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);4;9;Cryogenic (Dmg);4;9;Looted;;Planet Calypso; 
Cryogenic Attack Nanochip 3;Mindforce;Cryogenic;3;46.2;0.1;47; ;25;2.4;13.6;628.8; ;1092; ;34.00;1.02; ; ; ; ; ;55.6;0;7;0;0;0;0;40;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);8;13;Cryogenic (Dmg);8;13; ;;Planet Calypso; 
Cryogenic Attack Nanochip 3 (L);Mindforce;Cryogenic;3;46.2;0.1;47;0;25;2.4;13.6;628.8;0.272;1102;11.292;24.00;0.72;105.00%;1.0;8559;4.71;2.893;58.0;0;7;0;0;0;0;40;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);8;13.5;Cryogenic (Dmg);8;13.5;Looted;;Planet Calypso; 
Cryogenic Attack Nanochip 4;Mindforce;Cryogenic;4;47.3;0.1;61;0;26;2.3;18.4;869.0;0.721;1409;14.811;53.00;1.59; ;1.0;7131;6.42;2.862;55.5;0;9;0;0;0;0;52;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);11;16;Cryogenic (Dmg);11;16;Looted;; ; 
Cryogenic Attack Nanochip 4 (L);Mindforce;Cryogenic;4;47.3;0.1;61;0;26;2.3;18.4;869.0;0.352;1430;14.652;32.50;0.97;105.00%;1.0;8958;6.35;2.893;58.0;0;9;0;0;0;0;52;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);11;16.5;Cryogenic (Dmg);11;16.5;Looted;;Planet Calypso; 
Cryogenic Attack Nanochip 4, Adjusted (L);Mindforce;Cryogenic;4;47.3;0.1;66; ;26;2.3;19.9;940.2;0.417;1533;15.747;39.00;0.00;107.69%;1.0;9353;6.82;2.913;59.4;0;10;0;0;0;0;56;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);13;17;Cryogenic (Dmg);13;17;Looted;; ;EoT: Target Deceleration 30% for 2s
Cryogenic Attack Nanochip 5;Mindforce;Cryogenic;5;47.3;0.1;82; ;27;2.2;25.6;1213.0;0.980;1893;19.910;76.00;0.00; ;1.0;7756;8.96;2.862;55.5;0;12;0;0;0;0;70;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);18;23;Cryogenic (Dmg);18;23;Looted;;Planet Calypso; 
Cryogenic Attack Nanochip 5 (L);Mindforce;Cryogenic;5;47.3;0.1;82;0;27;2.2;25.6;1213.0;0.418;1928;19.698;41.00;1.23;105.00%;1.0;9515;8.86;2.893;57.9;0;12;0;0;0;0;70;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);18;24;Cryogenic (Dmg);18;24;Looted;;Planet Calypso; 
Cryogenic Attack Nanochip 5, TEN Edition;Mindforce;Cryogenic;5;47.3;0.1;83; ;29;2.1;27.9;1318.8;0.811;1864;19.451;82.00;2.46;800.00 PED;1.0;9808;9.40;2.966;63.3;0;12;0;0;0;0;71;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);18;23;Cryogenic (Dmg);18;23;Looted;; ; 
Cryogenic Attack Nanochip 6;Mindforce;Cryogenic;6;48.4;0.1;98; ;28;2.1;31.8;1538.4;0.928;2284;23.768;78.00;2.34; ;1.0;8154;11.09;2.866;55.6;0;15;0;0;0;0;83;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);24;29;Cryogenic (Dmg);24;29;Looted;; ; 
Cryogenic Attack Nanochip 6 (L);Mindforce;Cryogenic;6;48.4;0.1;98;0;28;2.1;31.8;1538.4;0.480;2306;23.540;49.00;1.47; ;1.0;9903;10.99;2.893;57.9;0;15;0;0;0;0;83;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);24;30;Cryogenic (Dmg);24;30;Looted;;Planet Calypso; 
Cryogenic Attack Nanochip 7;Mindforce;Cryogenic;7;49.5;0.01;111; ;29;2.1;37.3;1845.7;1.135;2582;26.955;97.30;2.92;5000.00 PED;1.0;8316;13.03;2.862;55.6;0;17;0;0;0;0;94;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);30;35;Cryogenic (Dmg);30;35;Looted;;Planet Calypso; 
Cryogenic Attack Nanochip 7 (L);Mindforce;Cryogenic;7;49.5;0.1;111; ;29;2.1;37.3;1845.7;0.537;2613;26.667;57.00;1.71;120.00%;1.0;10297;12.89;2.893;57.9;0;17;0;0;0;0;94;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);31;37;Cryogenic (Dmg);31;37;Looted;; ; 
Cryogenic Attack Nanochip 8;Mindforce;Cryogenic;8;49.5;0.1;120; ;30;2.0;41.7;2064.2;1.231;2790;29.131;110.60;3.318;8000.00 PED;1.0;8716;14.57;2.863;55.6;0;18;0;0;0;0;102;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);36;41;Cryogenic (Dmg);36;41;Looted;14.4.2;Planet Calypso; 
Cryogenic Attack Nanochip 8 (L);Mindforce;Cryogenic;8;49.5;0.1;120;0;30;2.0;41.7;2064.2;0.564;2827;28.834;61.00;0.00; ;1.0;10816;14.42;2.892;58.0;0;18;0;0;0;0;102;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);37;43;Cryogenic (Dmg);37;43;Looted;;Planet Calypso; 
Cryogenic Attack Nanochip 9 (L);Mindforce;Cryogenic;9;50.6;0.1;131; ;31;1.9;47.0;2380.2;0.683;3079;31.473;70.00;2.10; ;1.0;9949;16.26;2.893;58.0;0;20;0;0;0;0;111;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);44; ;Cryogenic (Dmg);44; ;Looted;15.5.1; ; 
Cryogenic Attack Nanochip 10 (L);Mindforce;Cryogenic;10;50.6;0.1;146;0;31;1.9;52.4;2652.8; ;3430; ;77.00;2.31; ; ; ; ; ;58.2;0;23;0;0;0;0;123;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);52;56;Cryogenic (Dmg);52;56;Looted;15.5.2; ; 
Cryogenic Attack Nanochip, TWEN Edition;Mindforce;Cryogenic;130;56.0;0.1;220; ;33;1.8;84.1;4709.3;0.960;4500;45.960;200.00;0.00; ;1.0;20839;25.28;3.327;78.0;0;35;0;0;0;0;185;0;0;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Cryogenic (Hit);130;140;Cryogenic (Dmg);130;140;TWEN Token Trader;17.22.0;Planet Calypso; 
Cryogenic Strike Chip 1 (L);Mindforce;Cryogenic;1;53.9;0.1;172;8;2;30.0;4.0;214.8;8.371;3366;42.031;18.00;0.54;1200.00%;1.0;209;1.40;2.844;54.4;34;52;0;0;0;0;86;0;0;Yes;MF Amp;Light Mind Essence;5.1;30.9;V;Cryogenic (Hit);15; ;Cryogenic (Dmg);15; ;Looted;;Planet Calypso; 
Cryogenic Strike Chip 2 (L);Mindforce;Cryogenic;2;53.9;0.1;189;8;2;30.0;4.4;236.0;9.201;3699;46.191;22.00;0.66; ;1.0;232;1.54;2.844;54.4;38;57;0;0;0;0;94;0;0;Yes;MF Amp;Light Mind Essence;5.4;33.8;V;Cryogenic (Hit);18; ;Cryogenic (Dmg);18; ;Looted;;Planet Calypso; 
Cryogenic Strike Chip 3 (L);Mindforce;Cryogenic;3;55.0;0.1;200;8;1;60.0;2.3;127.4; ;3910; ;26.00;0.78;115.00%; ; ; ; ;54.5;40;60;0;0;0;0;100;0;0;Yes;MF Amp;Light Mind Essence;5.6;35.6;V;Cryogenic (Hit);21; ;Cryogenic (Dmg);21; ;Looted;11.5.4;Planet Calypso; 
Cryogenic Strike Chip 4 (L);Mindforce;Cryogenic;4;56.1;0.1;216;8;1;60.0;2.5;140.4; ;4230; ;29.50; ;110.00%; ; ; ; ;54.7;43;65;0;0;0;0;108;0;0;Yes;MF Amp;Light Mind Essence;5.9;38.4;V;Cryogenic (Hit);24; ;Cryogenic (Dmg);24; ;Looted;11.5.4;Planet Calypso; 
Cryogenic Strike Chip 5 (L);Mindforce;Cryogenic;5;57.2;0.1;231;8;1;60.0;2.7;153.1; ;4520; ;33.40;1.002; ; ; ; ; ;54.4;46;69;0;0;0;0;116;0;0;Yes;MF Amp;Light Mind Essence;6.1;40.9;V;Cryogenic (Hit);27; ;Cryogenic (Dmg);27; ;Looted;11.5.4;Planet Calypso; 
Cryogenic Strike Chip 6 (L);Mindforce;Cryogenic;6;53.9;0.1;245;8;1;60.0;2.8;153.0; ;4790; ;37.30; ;110.00%; ; ; ; ;54.5;49;73;0;0;0;0;123;0;0;Yes;MF Amp;Light Mind Essence;6.4;43.3;V;Cryogenic (Hit); ; ;Cryogenic (Dmg);30; ;Looted;11.5.4;Planet Calypso; 
Cryogenic Strike Chip 7 (L);Mindforce;Cryogenic;7;55.0;0.1;258;8;1;60.0;3.0;164.4; ;5050; ;41.10;1.233;115.00%; ; ; ; ;54.5;52;77;0;0;0;0;129;0;0;Yes;MF Amp;Light Mind Essence;6.6;45.5;V;Cryogenic (Hit);33; ;Cryogenic (Dmg);33; ;Looted;11.5.4;Planet Calypso; 
Cryogenic Strike Chip 8 (L);Mindforce;Cryogenic;8;56.1;0.1;271;8;1;60.0;3.1;176.1; ;5300; ;45.00;1.35; ; ; ; ; ;54.4;54;81;0;0;0;0;136;0;0;Yes;MF Amp;Light Mind Essence;6.8;47.7;V;Cryogenic (Hit);36; ;Cryogenic (Dmg);36; ;Looted;;Planet Calypso; 
Cryogenic Strike Nanochip (L);Mindforce;Cryogenic;1;53.9;0.1;172;8;2;30.0;4.0;214.8; ;4140; ;18.00;0.54; ; ; ; ; ; ;34;52;0;0;0;0;86;0;0;Yes;MF Amp;Light Mind Essence;5.1;30.9;V;Cryogenic (Hit);15; ;Cryogenic (Dmg);15; ;Looted;; ; 
Custom Killed By Death Axe (L);Melee;Axes; ;6.0;0.9;48; ;38;1.6;21.1;126.8; ; ; ;143.00; ; ; ; ; ; ;62.3;0;12;12;0;0;0;0;0;24;Yes; ;; ; ; ;Swordsman (Hit);8; ;Swordsman (Dmg);8; ;Looted;;ROCKtropia; 
Dagger of Despair;Melee;Shortblades; ;5.0;0.2;59;0;50;1.2;34.2;170.9;14.682;0;14.682;301.00;9.03; ;1.0;1989;12.24;2.793;50.8;0;0;0;0;0;59;0;0;0;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Dagger of Despair, Adjusted;Melee;Shortblades; ;7.0;0.2;62; ;67;0.9;48.1;336.8;14.512;0;14.512;566.00;16.98; ;1.0;3784;16.21;2.969;63.8;0;0;0;0;0;62;0;0;0;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Event;12.6.2;Planet Calypso; 
Dagger of Despair, SGA Edition;Melee;Shortblades; ;5.0;0.2;60;0;53;1.1;36.8;184.2; ;0; ;301.00;9.03; ; ; ; ; ;54.2;0;0;0;0;0;60;0;0;0;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Dagger of Destruction (L);Melee;Shortblades; ;5.0;0.3;71;0;61;1.0;50.2;250.8; ;0; ;163.00;4.89; ; ; ; ; ;58.7;0;0;0;0;0;71;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);37;42;Knifefighter (Dmg);37;42;Looted;9.3.4;Planet Calypso; 
Dagger of Doom;Melee;Shortblades; ;5.0;0.2;53;0;30;2.0;18.4;92.1;12.500;0;12.500;256.00;7.68; ;1.0;1987;6.25;2.947;52.1;0;0;0;0;0;53;0;0;0;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Dakhim_G4 (L);Pistol;BLP; ;11.2;0.9;13;0;70;0.9;10.5;118.1; ;284; ;25.00;0.75; ; ; ; ; ;56.3;0;0;5;8;0;0;0;0;0;Yes; ;BLP Pack; ; ; ;BLP Pistoleer (Hit);4; ;Ranged BLP (Dmg);4; ;Looted;Planet Toulan 2015.3.1;Planet Toulan; 
Dakhim_G5 (L);Pistol;BLP; ;19.8;0.9;16;0;69;0.9;12.8;253.2; ;350; ;31.00;0.00; ; ; ; ; ;56.3;0;0;6;10;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);6;8;Ranged BLP (Dmg);6;8;Looted;15.7.2;Planet Toulan; 
Dakhim_G6 (L);Pistol;BLP; ; ;1;19;0;70;0.9;15.4; ; ;415; ;37.00;1.11; ; ; ; ; ; ;0;0;7;12;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);8; ;Ranged BLP (Dmg);8; ;Looted;15.4;Planet Toulan; 
Dakhim G2 (L);Pistol;BLP; ;35.2;1.2;16;0;44;1.4;8.2;287.0;0.260;359;3.850;25.00;0.75; ;1.0;9327;2.82;2.888;57.7;0;0;7;0;0;9;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);4; ;Ranged BLP (Dmg);4; ;Looted;15.11.2;Planet Toulan; 
Dakhim G3 (L);Pistol;BLP; ;39.6;1.2;18; ;48;1.3;10.0;396.3; ;395; ;40.00;1.20; ; ; ; ; ;57.7;0;0;8;0;0;10;0;0;0;Yes;BLP or Energy;BLP Pack; ; ; ;BLP Pistoleer (Hit);5; ;Ranged BLP (Dmg);5; ;Looted;;Planet Toulan; 
Defence Turret;Support;Rocket; ;932.0; ;329;11;48;1.3;182.9;170485.2;0.000;8107;81.070;1.00;0.03; ;1.0;-2147483648;64.86;2.820; ;0;0;59;0;220;50;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);1;6;Grenadier (Dmg);1;6;Fort;15.11.2;Planet Calypso; 
Defensive Slicer (L);Melee;Longblades; ;9.0;0.1;45; ;44;1.4;22.9;206.4; ; ; ;22.00; ; ; ; ; ; ;56.8;0;45;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);12; ;Swordsman (Dmg);12; ;Crafted;12.5.3;Next Island; 
Dehera Immolation Sword;Melee;Longblades; ;6.0;0.7;58; ;52;1.2;34.9;209.6;13.972;0;13.972;140.00;4.20; ;1.0;972;12.11;2.885;57.4;0;44;0;0;0;14;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);33;38;Swordsman (Dmg);33;38;Looted;;Planet Arkadia; 
Demra Slicer (L);Melee;Longblades; ;8.0;0.1;38; ;44;1.4;19.4;154.9; ; ; ;17.00; ; ; ; ; ; ;56.8;0;38;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);9; ;Swordsman (Dmg);9; ;Crafted;12.4.3;Next Island; 
DetPil Boa (L);Support;Rocket; ;131.9;4.4;396;12;17;3.5;78.0;10285.4; ;7800; ;214.00;6.42; ; ; ; ; ;54.4;0;0;88;0;286;22;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);74; ;Grenadier (Dmg);74; ;Crafted;;Planet Calypso; 
DetPil Mamba (L);Support;Rocket; ;130.0;4.3;363; ;17;3.5;71.5;9292.5; ;7100; ;197.00;5.91; ; ; ; ; ;54.3;0;0;81;0;262;20;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);64; ;Grenadier (Dmg);64; ;Crafted;9.3.2;Planet Calypso; 
DetPil Python (L);Support;Rocket; ;130.0;4.4;314;9;17;3.5;61.8;8038.1;14.739;6200;76.739;170.60;5.118; ;1.0;1123;21.74;2.844;54.4;0;0;70;0;226;18;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);50;55;Grenadier (Dmg);50;55;Crafted;;Planet Calypso; 
DetPil Rv 50 (L);Support;Rocket; ;130.0;4.4;52;9;17;3.5;10.2;1331.2;2.697;1000;12.697;32.70;0.981;119.27%;1.0;1177;3.60;2.846;54.6;0;0;11;0;38;3;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);5;9;Grenadier (Dmg);5;9;Crafted;;Planet Calypso; 
DetPil Rv 100 (L);Support;Rocket; ;130.0;4.3;91;10;17;3.5;17.9;2329.5;4.500;1800;22.500;52.40;1.572;150.00%;1.0;1130;6.38;2.811;54.6;0;0;21;0;65;5;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);9;14;Grenadier (Dmg);9;14;Crafted;;Planet Calypso; 
DetPil V-Rex 1000 (L);Support;Rocket; ;130.0;4.4;205;9;17;3.5;40.4;5247.8;9.887;4000;49.887;111.50;3.345; ;1.0;1094;14.13;2.856;55.3;0;0;48;0;145;12;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);28;33;Grenadier (Dmg);28;33;Crafted;;Planet Calypso; 
DetPil V-Rex 2000 (L);Support;Rocket; ;130.0;4.4;254; ;17;3.5;50.0;6502.2;12.000;5000;62.000;131.20;3.936; ;1.0;1061;17.57;2.847;54.4;0;0;57;0;183;14;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);36;41;Grenadier (Dmg);36;41;Crafted;;Planet Calypso; 
DetPil V-Rex 2000, SGA Edition;Support;Rocket; ;130.0;4.4;254;9;19;3.2;55.9;7267.2;12.779;5000;62.779;131.20;3.936;8500.00 PED;1.0;996;19.88;2.812;52.1;0;0;57;0;183;14;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);36;41;Grenadier (Dmg);36;41;Crafted;10.0.14;Planet Calypso; 
Dirty Shank (L);Melee;Shortblades; ;3.0;0.5;30; ;56;1.1;19.5;58.4;7.200;0;7.200;40.00; ; ;1.0;556;6.72;2.896;55.3;30;0;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);8.5; ;Knifefighter (Dmg);8.5; ;Looted;;ROCKtropia; 
DOA Boneshatter (L);Carbine;BLP; ;28.6;2.2;94;0;49;1.2;53.4;1525.9;1.900;2045;22.350;222.00;6.66;125.00%;1.0;11334;18.25;2.923;60.3;0;0;20;74;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);55;60;Ranged BLP (Dmg);55;60;Looted;12.8;Planet Calypso; 
DOA Boneshatter, CDF Edition (L);Carbine;BLP; ;28.6;2.2;94; ;49;1.2;53.4;1525.9;0.004;2235;22.354;0.80;0.00; ;1.0;20000;18.26;2.923;60.2;0;0;20;74;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);50; ;Ranged Laser (Dmg);50; ;Daily Token Trader;;Planet Calypso; 
DOA Foeripper;Carbine;BLP; ;19.8;3;101;0;59;1.0;69.0;1366.7;0.820;2400;24.820;205.00;6.15;125000.00 PED;1.0;24250;24.41;2.828;53.3;0;0;10;91;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;;Planet Calypso; 
DOA Foeripper, SGA Edition;Carbine;BLP; ;27.5;3;101;0;59;1.0;69.0;1898.2;0.820;2400;24.820;205.00;6.15; ;1.0;24250;24.41;2.828;53.3;0;0;10;91;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;10.0.10;Planet Calypso; 
DOA Incineration Gauntlets (L);Melee;Power Fist; ;7.0;0.8;130; ;53;1.1;79.8;558.7;7.602;2280;30.402;608.00;18.24; ;1.0;7758;26.86;2.972;64.0;0;0;25;0;0;105;0;0;0;Yes;Melee Amp;Weapon Cells; ; ; ;Brawler (Hit);80; ;Brawler (Dmg);80; ;Looted;14.7.2;Planet Calypso; 
DOA Longbolt (L);Carbine;BLP; ;52.8;2.2;112; ;56;1.1;72.7;3836.0;2.250;2400;26.250;420.00;12.60; ;1.0;18107;24.50;2.965;63.5;0;0;37;75;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);95; ;Ranged BLP (Dmg);95; ;Looted;12.8.1;Planet Calypso; 
DOA Longbolt, CDF Edition (L);Carbine;BLP; ;52.8;2.2;112; ;56;1.1;72.7;3836.0;0.005;2625;26.255;1.00;0.00; ;1.0;20000;24.50;2.965;63.5;0;0;37;75;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);90; ;Ranged BLP (Dmg);90; ;Daily Token Trader;;Planet Calypso; 
DOA Loudmouth;Carbine;BLP; ;11.0;3;79;0;50;1.2;45.8;503.3;0.900;1900;19.900;162.00;4.86;15000.00 PED;1.0;17460;16.58;2.759;47.7;0;0;7;72;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;;Planet Calypso; 
DOA Loudmouth, Adjusted;Carbine;BLP; ;17.6;3;79;0;56;1.1;51.2;901.9;0.713;1880;19.513;162.00;4.86; ;1.0;22040;18.21;2.814;49.8;0;0;7;72;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);59;62;Ranged BLP (Dmg);59;62;Mission;15.15.3;Planet Calypso; 
DOA Loudmouth, SGA Edition;Carbine;BLP; ;22.0;3;82;0;50;1.2;47.5;1044.8;1.739;1900;20.739;162.00;4.86; ;1.0;9037;17.28;2.748;47.7;0;0;8;74;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;;Planet Calypso; 
DOA Mayhem Foeripper, Augmented;Carbine;BLP; ;19.8;3;103.5;0;65;0.9;77.9;1543.0;0.738;1890;19.638;205.00;0.00; ;1.0;27778;21.27;3.663;78.3;0;0;10.2;93.3;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Mayhem Token Trader;;Planet Calypso; 
DOA Rockjacker;Carbine;BLP; ;11.0;3;93;0;55;1.1;59.2;651.7;0.500;2200;22.500;162.00;4.86;100000.00 PED;1.0;31428;20.63;2.873;56.5;0;0;9;84;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;;Planet Calypso; 
